NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
45,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.72,202408,9,"42,000",106,4,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.08.22
46,제주특별자치도 제주시 이도일동,1685-6,1685,6,남건휴먼스,30.71,202408,8,"9,000",-,6,개인,개인,2014,서광로29길 22-7,-,직거래,-,24.08.08
47,제주특별자치도 제주시 한림읍 대림리,1781,1781,0,한림대성유니크,78.32,202408,8,"20,000",-,3,개인,개인,2016,한림상로 216,-,직거래,-,24.08.23
48,제주특별자치도 제주시 삼양이동,Jun-13,2113,6,삼부비치,66.86,202408,8,"21,750",-,8,개인,개인,2003,지석15길 30,-,직거래,-,24.12.06
49,제주특별자치도 제주시 이도일동,1692-2,1692,2,신세계에덴,31.676,202408,8,"12,380",-,6,개인,개인,1995,오현길 9,-,중개거래,제주 제주시,24.08.28
50,제주특별자치도 서귀포시 서홍동,305,305,0,지오빌II,84.65,202408,8,"36,700",101,3,개인,개인,2011,중앙로195번길 7,-,중개거래,제주 서귀포시,24.12.09
51,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.99,202408,7,"22,200",107,5,개인,개인,2003,천제연로 239,-,중개거래,제주 서귀포시,24.10.04
52,제주특별자치도 제주시 삼도이동,1241-7,1241,7,세일파크빌,30.02,202408,7,"11,000",-,4,개인,개인,2012,남성로26길 39,-,중개거래,제주 제주시,24.09.30
53,제주특별자치도 서귀포시 동홍동,137,137,0,캐슬휘닉스Ⅱ,191.0919,202408,7,"45,000",-,9,개인,개인,2013,태평로 561,-,직거래,-,25.01.23
54,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.8684,202408,7,"57,300",209동,3,개인,개인,2017,첨단로동길 74,-,중개거래,제주 제주시,24.11.29
55,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.72,202408,7,"53,500",105,12,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.11.28
56,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.72,202408,7,"53,500",-,12,개인,개인,2010,하귀9길 45,20241104,중개거래,제주 제주시,-
57,제주특별자치도 서귀포시 서홍동,2598,2598,0,서강파인힐6차,84.045,202408,7,"40,500",605동,6,개인,개인,2020,홍중로 119-2,-,중개거래,제주 서귀포시,24.08.28
58,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202408,7,"30,800",204,4,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,24.11.01
59,제주특별자치도 서귀포시 서홍동,Jan-04,2004,1,서홍반석타운,35.94,202408,6,"9,000",가,2,개인,개인,2000,현청로 41-14,-,중개거래,제주 서귀포시,24.09.02
60,제주특별자치도 서귀포시 서홍동,1588-7,1588,7,오페라하우스,49.9626,202408,6,"15,200",-,3,개인,개인,2014,서홍로178번길 45,-,중개거래,제주 서귀포시,24.08.20
61,제주특별자치도 제주시 일도이동,113-5,113,5,일도2차대림,77.02,202408,6,"40,000",204,3,개인,개인,1995,태성로 39,-,중개거래,제주 제주시,24.09.02
62,제주특별자치도 제주시 조천읍 함덕리,4178,4178,0,천마에버하임오션,77.9131,202408,6,"30,000",-,3,개인,개인,2021,함덕5길 14,-,중개거래,제주 제주시,24.08.21
63,제주특별자치도 제주시 삼도이동,599-1,599,1,모다세인트빌,80.72,202408,6,"27,000",-,9,개인,개인,2020,서사로 69,-,직거래,-,24.08.23
64,제주특별자치도 제주시 연동,262-18,262,18,연동ABC주상복합,40.62,202408,6,"12,000",-,9,개인,개인,2013,노연로 87,-,중개거래,제주 제주시,24.08.08
65,제주특별자치도 제주시 연동,Mar-65,1965,3,연동이화,59.99,202408,5,"19,500",-,3,개인,개인,1994,성신로 13-8,-,중개거래,제주 제주시,24.10.30
66,제주특별자치도 제주시 도남동,902,902,0,도남2차e-편한세상,120.362,202408,5,"66,000",도남2차e-편한세상 204,2,개인,개인,2005,서광로22길 32,-,중개거래,제주 제주시,24.10.02
67,제주특별자치도 제주시 연동,290-5,290,5,엘리시아뷰,24.77,202408,5,"9,000",-,4,개인,개인,2012,연삼로 18,-,중개거래,제주 제주시,24.08.12
68,제주특별자치도 제주시 연동,258,258,0,연동뜨레모아,84.9044,202408,5,"65,000",-,10,개인,개인,2016,연동4길 36,-,중개거래,제주 제주시,24.09.30
69,제주특별자치도 제주시 연동,2303-13,2303,13,제성대일,84.3,202408,5,"15,000",-,1,개인,개인,1991,도령북길 11,-,중개거래,제주 제주시,24.09.23
70,제주특별자치도 서귀포시 표선면 표선리,1536-1,1536,1,청담휴클래스,80.4941,202408,5,"34,000",-,6,개인,개인,2016,표선동서로61번길 127,-,중개거래,제주 서귀포시,24.11.15
71,제주특별자치도 제주시 일도이동,113-4,113,4,일도1차대림,77.02,202408,5,"37,500",-,4,개인,개인,1994,태성로 31,-,중개거래,제주 제주시,-
72,제주특별자치도 제주시 일도이동,160-2,160,2,스카이캐슬,84.46,202408,5,"54,000",-,8,개인,법인,2022,고마로11길 37,-,직거래,-,24.08.30
73,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202408,5,"16,000",521,3,개인,개인,1999,중산간동로 8002,-,직거래,-,24.08.09
74,제주특별자치도 서귀포시 동홍동,534-1,534,1,금성동홍스마트빌,84.7883,202408,5,"34,000",101동,7,개인,개인,2016,동홍로99번길 11,-,중개거래,제주 서귀포시,25.01.24
75,제주특별자치도 서귀포시 동홍동,641-13,641,13,아이진B동,84.68,202408,5,"29,000",B,7,개인,개인,2007,동홍서로 57,-,중개거래,제주 서귀포시,24.08.28
76,제주특별자치도 서귀포시 안덕면 화순리,2133,2133,0,서귀포화순코아루푸르나임,84.9455,202408,5,"31,000",102동,5,개인,개인,2017,화순중앙로12번길 39,-,중개거래,제주 서귀포시,24.12.12
77,제주특별자치도 제주시 노형동,1058-1,1058,1,노형수선화,59.9,202408,5,"23,500",노형수선화아파트나동,1,개인,개인,1994,수덕로 25,-,직거래,-,24.09.02
78,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202408,4,"53,000",-,6,개인,개인,2013,화삼북로 136,20241010,중개거래,"제주 서귀포시, 제주 제주시",-
79,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202408,4,"53,000",105,6,개인,개인,2013,화삼북로 136,-,중개거래,"제주 서귀포시, 제주 제주시",24.11.28
80,제주특별자치도 제주시 연동,Jul-31,2331,7,진호뉴캐슬,83.37,202408,3,"22,500",-,9,개인,개인,2004,도령로 111,-,중개거래,제주 제주시,24.10.21
81,제주특별자치도 서귀포시 서홍동,303,303,0,신생훼밀리,59.94,202408,3,"9,100",-,3,개인,개인,1992,흙담솔로 20,-,중개거래,제주 서귀포시,24.08.07
82,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9626,202408,2,"26,010",102동,1,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.10.07
83,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9626,202408,2,"26,010",102동,1,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.10.07
84,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9626,202408,2,"25,980",102동,1,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.10.07
85,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.97,202408,2,"49,500",110,10,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,24.10.15
86,제주특별자치도 제주시 일도이동,47,47,0,일도삼주,59.97,202408,2,"27,150",-,4,개인,개인,1993,천수로8길 18,20240806,중개거래,제주 제주시,-
87,제주특별자치도 제주시 일도이동,47,47,0,일도삼주,59.97,202408,2,"27,150",103,4,개인,개인,1993,천수로8길 18,-,중개거래,제주 제주시,24.08.26
88,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9729,202408,2,"25,990",103동,1,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.10.07
89,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,74.9261,202408,2,"24,940",-,9,개인,법인,2019,일주동로 8547-10,20240819,직거래,-,-
90,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9729,202408,2,"27,090",103동,3,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.08.23
91,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9626,202408,2,"28,041",102동,6,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.08.23
92,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202408,2,"68,000",502,11,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,24.09.20
93,제주특별자치도 제주시 노형동,732,732,0,부영1차,80.6583,202408,2,"66,000",105,12,개인,개인,2001,원노형로 93,-,중개거래,제주 제주시,24.11.01
94,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,84.98,202408,2,"73,500",102,13,개인,개인,2001,원노형로 90,-,중개거래,제주 제주시,24.08.30
95,제주특별자치도 제주시 노형동,1051-5,1051,5,지산15차위더스빌,84.88,202408,2,"35,000",-,3,개인,개인,2010,월랑로10길 12,-,중개거래,제주 제주시,24.08.26
96,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202408,1,"55,000",107,12,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.09.26
97,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,74.976,202408,1,"60,000",107동,3,개인,개인,2019,도남서길 14,-,중개거래,제주 제주시,24.09.02
98,제주특별자치도 제주시 이도이동,1080-16,1080,16,은하,75.09,202408,1,"19,000",-,5,개인,개인,2002,중앙로 323-1,-,직거래,-,24.08.12
99,제주특별자치도 제주시 화북일동,09월 01일,9,1,"화북주공2,3단지",59.93,202408,1,"31,000",화북2아파트204,6,개인,개인,1998,동화로1길 39,-,직거래,-,24.09.02
100,제주특별자치도 서귀포시 동홍동,1369,1369,0,동홍동센트레빌,84.9757,202408,1,"50,000",104동,7,개인,개인,2021,중앙로182번길 40,-,중개거래,제주 서귀포시,24.10.02
101,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,110.9718,202408,1,"81,000",108동,7,개인,법인,2017,대청로 34,-,중개거래,제주 서귀포시,24.09.27
102,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202408,1,"20,500",518,3,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,24.08.26
103,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202408,1,"52,300",-,1,개인,개인,2013,화삼로 12,-,중개거래,제주 제주시,-
104,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,84.9233,202408,1,"34,500",-,9,개인,개인,2016,관덕로8길 11,-,직거래,-,24.08.01
105,제주특별자치도 제주시 용담이동,609-77,609,77,헤르지아,84.8208,202407,31,"33,000",-,8,개인,개인,2012,성화로 2,-,중개거래,제주 제주시,24.10.02
106,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.978,202407,31,"75,000",-,5,개인,개인,2002,연화로 25,20240920,중개거래,제주 제주시,-
107,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.978,202407,31,"75,000",205,5,개인,개인,2002,연화로 25,-,중개거래,제주 제주시,24.09.30
108,제주특별자치도 제주시 이호이동,1049,1049,0,성지휴캐슬,82.581,202407,31,"28,000",-,1,개인,법인,2017,오광로 69,-,직거래,-,24.08.06
109,제주특별자치도 서귀포시 남원읍 남원리,141-1,141,1,남원예가,84.63,202407,31,"29,800",-,4,개인,개인,2017,태위로657번길 8,-,중개거래,제주 서귀포시,24.09.30
110,제주특별자치도 제주시 이호이동,1046,1046,0,이호휴캐슬,75.687,202407,31,"29,500",-,4,개인,개인,2017,오광로 65,-,중개거래,제주 제주시,24.08.14
111,제주특별자치도 제주시 외도일동,440-8,440,8,한울아파트,84.75,202407,30,"35,900",-,8,개인,개인,2016,우령8길 5-6,-,중개거래,제주 제주시,24.10.18
112,제주특별자치도 서귀포시 동홍동,Jan-95,95,1,일호2차,84.75,202407,30,"18,000",-,2,개인,개인,1998,동홍중앙로90번길 4-11,-,중개거래,제주 서귀포시,24.08.26
113,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,46.74,202407,30,"19,800",-,6,개인,개인,2019,우정로15길 48,-,중개거래,제주 제주시,24.09.27
114,제주특별자치도 제주시 오라이동,1477,1477,0,오라뜨래별,84.13,202407,30,"38,400",101,5,개인,개인,2014,연사3길 14,-,중개거래,제주 제주시,24.09.30
115,제주특별자치도 제주시 화북이동,Feb-55,4955,2,문화,81.6021,202407,29,"20,600",문화아파트 나동,5,개인,개인,2001,일주동로 80,-,중개거래,제주 제주시,24.08.12
116,제주특별자치도 제주시 애월읍 애월리,1596-1,1596,1,그린트리,80.04,202407,29,"26,000",-,5,개인,개인,2017,애월로10길 4,-,중개거래,제주 제주시,24.10.04
117,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.55,202407,29,"24,500",-,5,개인,개인,1991,용담로5길 25,20250307,중개거래,제주 제주시,-
118,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,74.9261,202407,29,"25,650",103동,6,개인,법인,2019,일주동로 8547-10,-,직거래,-,24.08.27
119,제주특별자치도 서귀포시 동홍동,2197,2197,0,제이원클래시움,70.8802,202407,29,"26,000",-,6,개인,법인,2020,태평로512번길 1-8,-,중개거래,제주 서귀포시,24.07.29
120,제주특별자치도 제주시 연동,279-2,279,2,벽강하이본타워,32.04,202407,29,"9,500",-,4,개인,개인,2003,신대로22길 40,-,중개거래,제주 제주시,24.09.02
121,제주특별자치도 제주시 이도이동,1011-3,1011,3,영도갤럭시타운,34.7519,202407,29,"16,700",-,10,개인,개인,2017,중앙로 266,-,직거래,-,25.06.09
122,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202407,29,"46,500",103,8,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.08.28
123,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202407,28,"22,700",101,8,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,25.01.03
124,제주특별자치도 제주시 외도일동,549-5,549,5,대원상록수11차아파트,84.89,202407,28,"37,000",-,3,개인,개인,2016,우정로15길 1,-,중개거래,제주 제주시,24.08.29
125,제주특별자치도 제주시 연동,292-71,292,71,드림아트빌,84.57,202407,28,"25,000",-,2,개인,개인,2004,신대로14길 24,-,중개거래,제주 제주시,24.08.28
126,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202407,28,"21,500",511,3,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,24.08.30
127,제주특별자치도 제주시 이도일동,1244-3,1244,3,고덕쉐르빌,84.79,202407,28,"27,500",-,12,개인,개인,2005,돈내길 46,-,중개거래,제주 제주시,24.10.07
128,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202407,28,"51,000",515,1,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,24.09.30
129,제주특별자치도 제주시 이도일동,1244-3,1244,3,고덕쉐르빌,84.79,202407,28,"27,500",-,12,개인,개인,2005,돈내길 46,20240818,중개거래,제주 제주시,-
130,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.8953,202407,27,"58,000",208,9,개인,개인,2013,화삼로 12,-,중개거래,제주 제주시,24.08.27
131,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202407,27,"47,800",101동,9,개인,개인,2017,대청로 11,-,중개거래,제주 서귀포시,24.08.22
132,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.97,202407,27,"26,300",113,3,개인,개인,2003,천제연로 239,-,직거래,-,24.11.12
133,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.89,202407,27,"29,500",105동,1,개인,개인,2016,중문상로82번길 15,-,중개거래,제주 서귀포시,24.08.08
134,제주특별자치도 제주시 연동,Jul-25,2325,7,연동한일씨티파크,84.8714,202407,27,"41,000",-,9,개인,개인,2014,도령로 103,-,중개거래,제주 제주시,24.12.20
135,제주특별자치도 제주시 이도이동,888,888,0,주공1,59.3,202407,26,"65,000",102,5,개인,개인,1985,구남로7길 36,-,중개거래,제주 제주시,24.08.13
136,제주특별자치도 제주시 노형동,Jan-85,2585,1,중흥에스클래스(미리내마을),120.9434,202407,26,"78,000",101,8,개인,개인,2006,광평동로 66,-,중개거래,제주 제주시,24.09.26
137,제주특별자치도 제주시 도련일동,1910,1910,0,제주삼화사랑으로부영8차,84.9933,202407,26,"57,300",-,2,개인,개인,2016,화삼로 89,-,중개거래,제주 제주시,-
138,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,84.978,202407,26,"74,000",205,3,개인,개인,2002,연화로 25,-,중개거래,제주 제주시,24.08.12
139,제주특별자치도 제주시 연동,300-3,300,3,남해오네뜨,22.36,202407,26,"13,300",-,9,개인,개인,2019,삼무로11길 9,-,중개거래,제주 제주시,24.09.11
140,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202407,26,"65,000",306,10,개인,개인,2001,과원로 27,-,중개거래,제주 제주시,24.10.30
141,제주특별자치도 서귀포시 표선면 표선리,1536-1,1536,1,청담휴클래스,82.317,202407,26,"30,000",-,7,개인,개인,2016,표선동서로61번길 127,-,직거래,-,24.08.13
142,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202407,26,"25,000",104,8,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.08.30
143,제주특별자치도 서귀포시 동홍동,1382,1382,0,나산빌라트,84.84,202407,25,"14,200",A,5,개인,개인,1992,중앙로150번길 33,-,직거래,-,24.08.22
144,제주특별자치도 제주시 도남동,Jan-77,77,1,우주도남,84.723,202407,25,"20,500",-,4,개인,개인,1995,독짓골4길 11-6,-,중개거래,제주 제주시,24.08.22
145,제주특별자치도 제주시 조천읍 함덕리,Jan-52,3052,1,함덕해밀타운아파트,78.92,202407,25,"28,000",-,4,개인,개인,2018,신북로 460,-,중개거래,제주 제주시,24.09.27
146,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202407,25,"55,200",514,8,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,24.08.21
147,제주특별자치도 제주시 일도이동,330-26,330,26,삼부장미주상,40.2,202407,24,"11,000",-,4,개인,개인,2004,고마로 56,-,중개거래,제주 제주시,24.08.08
148,제주특별자치도 서귀포시 중문동,Jan-67,2367,1,삼성홈스테이,17.9935,202407,24,"7,900",-,3,개인,개인,2018,중문상로 10,-,중개거래,제주 서귀포시,24.07.31
149,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.64,202407,24,"25,000",-,7,개인,개인,2012,용담로1길 18,-,중개거래,제주 제주시,24.07.24
150,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202407,24,"63,000",502,5,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,24.08.16
