NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
28,광주광역시 북구 문흥동,787-8,787,8,주공1,39.69,202308,14,"15,000",209,3,-,-,1989,면앙로31번길 7,-,중개거래,광주 북구,23.08.28
29,광주광역시 북구 운암동,1761,1761,0,남양휴튼,129.7907,202308,14,"49,500",106,3,-,-,2007,서강로 150,-,중개거래,광주 북구,23.10.30
30,광주광역시 광산구 운남동,800,800,0,우방아이유쉘,84.9797,202308,14,"41,500",104동,5,-,-,2015,임방울대로 154-24,-,중개거래,광주 광산구,23.09.22
31,광주광역시 동구 운림동,654,654,0,라인2차,160.02,202308,14,"45,000",201,7,-,-,1992,의재로 149-7,-,중개거래,광주 동구,23.10.12
32,광주광역시 광산구 산월동,886-1,886,1,첨단부영6차,84.9931,202308,14,"31,000",1205동,9,-,-,2006,산월로 64,-,중개거래,광주 광산구 광주 북구,23.09.22
33,광주광역시 북구 문흥동,1010-1,1010,1,광명,59.965,202308,14,"12,700",105,8,-,-,1994,천지인로173번길 22,-,중개거래,광주 서구,23.09.13
34,광주광역시 북구 연제동,1116,1116,0,연제동골드클래스,69.0696,202308,14,"33,500",103동,18,-,-,2018,양산제로 95,-,중개거래,광주 북구,23.11.16
35,광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,84.9796,202308,14,"41,000",104동,29,-,-,2020,동문대로249번길 19,-,중개거래,광주 북구,23.09.21
36,광주광역시 광산구 쌍암동,694-70,694,70,첨단도휘에드가2차,20.81,202308,14,"6,000",-,6,-,-,2015,월계로 223-20,20230824,중개거래,광주 광산구,-
37,광주광역시 광산구 쌍암동,694-70,694,70,첨단도휘에드가2차,20.81,202308,14,"5,900",첨단도휘에드가2차,6,-,-,2015,월계로 223-20,-,중개거래,광주 광산구,24.01.09
38,광주광역시 북구 문흥동,1011-1,1011,1,중흥파크맨션2,59.965,202308,14,"11,600",201,15,-,-,1994,문산로 30,-,직거래,-,23.08.14
39,광주광역시 북구 동림동,1334,1334,0,동림대광로제비앙,84.9779,202308,14,"45,500",105,19,-,-,2020,운암산길 48,-,중개거래,광주 북구,23.10.13
40,광주광역시 서구 풍암동,1093,1093,0,금호2,106.21,202308,14,"36,600",201,4,-,-,2000,풍암2로 66,-,중개거래,광주 서구,23.10.13
41,광주광역시 서구 풍암동,1059,1059,0,한국,59.985,202308,14,"17,100",102,1,-,-,2000,풍암2로 84,-,중개거래,광주 서구,23.09.15
42,광주광역시 광산구 운남동,771-1,771,1,운남주공4단지,58.14,202308,14,"14,800",412,15,-,-,1996,목련로273번안길 30,-,중개거래,광주 광산구,23.09.27
43,광주광역시 광산구 우산동,1572-6,1572,6,어등하이빌,59.67,202308,14,"13,700",103,10,-,-,1992,사암로215번길 16,-,중개거래,광주 광산구,23.09.04
44,광주광역시 광산구 장덕동,1593,1593,0,현진에버빌2단지,84.9649,202308,14,"49,000",201,4,-,-,2009,풍영로169번길 46,-,중개거래,광주 광산구,23.10.31
45,광주광역시 광산구 장덕동,1046,1046,0,골드클래스,59.9817,202308,14,"32,500",102,12,-,-,2013,장덕로5번길 16,-,중개거래,광주 광산구,23.10.06
46,광주광역시 북구 일곡동,814-3,814,3,롯데,114.623,202308,13,"30,000",103,4,-,-,1999,설죽로 595,-,직거래,-,23.08.18
47,광주광역시 광산구 소촌동,791-22,791,22,EG스위트밸리2차,84.9831,202308,13,"18,600",201,2,-,-,2001,소촌로152번길 5,-,중개거래,광주 광산구,23.09.14
48,광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,58.7079,202308,13,"37,300",-,23,-,-,2008,대자로 55,20230821,중개거래,광주 북구,-
49,광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202308,13,"29,600",201,7,-,-,2005,신창로71번길 33,-,중개거래,광주 광산구,23.10.04
50,광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,82.411,202308,13,"49,400",103동,11,-,-,2020,양일1로 31,-,중개거래,광주 북구,23.12.22
51,광주광역시 광산구 신창동,1264,1264,0,신창5차부영사랑으로,84.9931,202308,13,"33,000",1106동,14,-,-,2006,신창로71번길 16,-,중개거래,광주 광산구,23.11.30
52,광주광역시 광산구 하남동,544,544,0,하남2지구다사로움3단지도시형생활주택,49.1144,202308,13,"16,400",303,10,-,-,2014,하남대로54번안길 115,-,중개거래,광주 광산구,23.09.20
53,광주광역시 광산구 선암동,549,549,0,광주선운지구이지더원3단지,72.6814,202308,13,"38,000",302동,13,-,-,2016,선운로 55,-,중개거래,광주 광산구,23.09.19
54,광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,13,"44,000",105동,19,-,-,2020,용두마을2길 12,-,중개거래,광주 북구,23.09.05
55,광주광역시 남구 양림동,505,505,0,휴먼시아1단지,84.7,202308,13,"41,000",105,13,-,-,2008,제중로 11,-,중개거래,광주 남구 광주 서구,23.11.21
56,광주광역시 북구 우산동,631-1,631,1,현대,181.24,202308,13,"42,500",105,10,-,-,1991,호동로 100,-,중개거래,"광주 동구, 광주 북구",24.09.06
57,광주광역시 서구 동천동,515,515,0,동천 리버팰리스,84.95,202308,13,"37,000",302,16,-,-,2008,동천로18번길 19,-,중개거래,광주 서구,23.09.15
58,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.8832,202308,13,"60,000",105,13,-,-,2012,수등로123번길 21,-,중개거래,광주 광산구,23.09.22
59,광주광역시 서구 풍암동,1132,1132,0,우미광장,59.955,202308,13,"16,900",제101,19,-,-,2000,풍암순환로 183,-,중개거래,광주 서구,23.10.06
60,광주광역시 서구 금호동,1110,1110,0,매월동아델리움로제비앙,84.7681,202308,13,"45,200",109동,6,-,-,2017,화개중앙로87번길 15,-,중개거래,광주 서구,23.08.28
61,광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,84.9957,202308,13,"37,300",벽산 블루밍 메가씨티 304동,21,-,-,2008,대자로 55,-,중개거래,광주 북구,23.10.12
62,광주광역시 동구 소태동,618,618,0,백조맨션,55.31,202308,13,"9,000",B,3,-,-,1983,학소로76번길 2,-,중개거래,광주 동구,23.08.21
63,광주광역시 광산구 장덕동,1116,1116,0,수완GS자이,129.4802,202308,13,"86,000",107,20,-,-,2008,장덕로95번길 45,-,중개거래,광주 광산구,23.11.30
64,광주광역시 서구 금호동,741-1,741,1,금호시영1단지,49.86,202308,12,"13,500",103,4,-,-,1993,운천로 41,-,중개거래,광주 서구,23.08.17
65,광주광역시 북구 신용동,549,549,0,첨단자이1단지,84.9893,202308,12,"40,000",106,2,-,-,2010,임방울대로1042번길 14-1,-,중개거래,광주 북구,23.10.04
66,광주광역시 북구 각화동,532,532,0,무등파크2,73.53,202308,12,"14,800",3,12,-,-,1988,두리봉길 48,-,중개거래,광주 북구,23.10.13
67,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202308,12,"63,500",104,17,-,-,2012,수등로123번길 21,-,중개거래,광주 광산구,23.08.24
68,광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,74.79,202308,12,"52,500",109동,3,-,-,2019,첨단강변로 100,-,중개거래,광주 광산구,23.09.27
69,광주광역시 광산구 선암동,560,560,0,광주선운지구EGthe12단지,84.9827,202308,12,"43,500",201,10,-,-,2014,선운중앙로 43,-,중개거래,광주 광산구,23.09.27
70,광주광역시 광산구 신창동,1285,1285,0,광주신창동대광로제비앙아파트,73.9152,202308,12,"33,800",102동,8,-,-,2016,장신로 306,-,중개거래,광주 남구,23.10.05
71,광주광역시 남구 월산동,1005-3,1005,3,제일맨션,56.76,202308,12,"10,200",-,6,-,-,1985,군분로99번길 5,-,중개거래,광주 남구,23.08.28
72,광주광역시 동구 산수동,568-1,568,1,금호두암타운,134.79,202308,12,"39,000",106,6,-,-,1993,밤실로 147,-,중개거래,광주 동구,23.10.12
73,광주광역시 광산구 월계동,764-3,764,3,호반1차,59.95,202308,12,"20,700",106,1,-,-,1995,월계로 117-35,-,중개거래,광주 광산구,23.09.08
74,광주광역시 서구 치평동,1171-6,1171,6,라인대주,59.87,202308,12,"29,300",201,18,-,-,1997,치평로 15,-,중개거래,광주 서구,23.08.29
75,광주광역시 서구 치평동,1166-2,1166,2,금호대우,59.94,202308,12,"23,700",110,8,-,-,1998,치평로 107,-,중개거래,광주 서구,23.09.22
76,광주광역시 서구 치평동,1168-1,1168,1,중흥(1168-1),84.93,202308,12,"42,200",115,14,-,-,1997,치평로 77,-,중개거래,광주 서구,23.09.22
77,광주광역시 광산구 신창동,1111,1111,0,신창5차호반베르디움,84.6799,202308,12,"37,800",513,18,-,-,2005,왕버들로251번길 27,-,중개거래,광주 광산구,23.11.30
78,광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202308,12,"19,200",304,1,-,-,2006,신창로161번길 34,-,중개거래,광주 광산구,23.09.27
79,광주광역시 광산구 월계동,765-8,765,8,첨단두산2,59.997,202308,12,"20,300",201,1,-,-,1996,월계로 117-22,-,중개거래,광주 광산구,23.08.25
80,광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202308,12,"48,500",104동,3,-,-,2019,용산1길 2,-,중개거래,광주 동구,23.11.03
81,광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,76.5319,202308,12,"39,500",106동,6,-,-,2019,용산1길 2,-,중개거래,광주 동구,23.10.04
82,광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202308,12,"69,300",108동,20,-,-,2017,남문로753번길 20,-,중개거래,광주 동구,23.10.31
83,광주광역시 광산구 산월동,886-1,886,1,첨단부영6차,84.9931,202308,12,"32,500",1204동,12,-,-,2006,산월로 64,-,중개거래,광주 광산구 광주 북구,23.09.22
84,광주광역시 서구 동천동,648,648,0,우미린,131.2954,202308,12,"70,700",506,4,-,-,2007,하남대로710번길 20,-,중개거래,광주 서구,23.10.31
85,광주광역시 서구 치평동,1168-1,1168,1,중흥(1168-1),84.93,202308,12,"42,200",-,14,-,-,1997,치평로 77,20230906,중개거래,광주 서구,-
86,광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202308,12,"70,000",110동,5,-,-,2019,용산1길 2,-,중개거래,광주 서구,23.08.14
87,광주광역시 북구 연제동,1116,1116,0,연제동골드클래스,69.0696,202308,12,"35,100",102동,6,-,-,2018,양산제로 95,-,중개거래,광주 남구 광주 북구,23.09.27
88,광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,58.7079,202308,12,"28,000",벽산 블루밍 메가씨티 303동,3,-,-,2008,대자로 55,-,중개거래,광주 북구,23.09.06
89,광주광역시 광산구 산월동,884-1,884,1,호반리젠시빌2,84.3979,202308,12,"29,500",309,7,-,-,2003,첨단중앙로68번길 100,-,중개거래,광주 광산구,23.11.06
90,광주광역시 광산구 운남동,387-22,387,22,삼성,70.97,202308,12,"19,500",111,13,-,-,1996,임방울대로 142-12,-,중개거래,광주 광산구,23.09.27
91,광주광역시 서구 쌍촌동,904,904,0,상무푸르지오,131.8918,202308,12,"78,000",103,10,-,-,2011,금호운천길 83,-,중개거래,광주 서구,23.11.02
92,광주광역시 서구 쌍촌동,891-2,891,2,성우,84.8314,202308,12,"31,000",101,18,-,-,2003,마륵복개로 164,-,중개거래,광주 서구,23.09.22
93,광주광역시 북구 오치동,1005,1005,0,주공,45,202308,12,"7,300",201,14,-,-,1992,서하로194번길 15,-,중개거래,광주 북구,23.09.11
94,광주광역시 북구 동림동,Oct-37,37,10,유일가든,59.82,202308,12,"8,800",107,1,-,-,2005,북문대로249번길 55,-,중개거래,광주 북구,23.10.13
95,광주광역시 광산구 우산동,1621,1621,0,세계수영선수촌 중흥에스-클래스 센트럴,84.9276,202308,12,"42,500",115,7,-,-,2020,금봉로 106,-,중개거래,광주 광산구,23.10.13
96,광주광역시 광산구 우산동,1311-1,1311,1,대광로제비앙,84.699,202308,12,"34,500",104,6,-,-,2007,우산로95번길 60,-,중개거래,광주 서구,23.09.11
97,광주광역시 남구 진월동,172,172,0,고운하이플러스2차,84.9936,202308,12,"36,500",202,11,-,-,2008,진제길 28,-,중개거래,광주 남구,23.09.15
98,광주광역시 남구 진월동,277,277,0,한신2,59.92,202308,12,"19,500",202,8,-,-,1997,서문대로701번길 21,-,중개거래,광주 남구,23.09.27
99,광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202308,12,"7,800",307,10,-,-,1994,삼정로 50,-,중개거래,광주 북구,23.10.16
100,광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202308,12,"15,500",307,8,-,-,1997,북문대로242번길 11,-,중개거래,광주 북구,23.10.12
101,광주광역시 서구 금호동,240-2,240,2,종원팰리스빌,84.9831,202308,12,"30,000",114,4,-,-,2002,화개1로 59-2,-,중개거래,광주 서구,23.09.14
102,광주광역시 서구 금호동,813,813,0,대주파크빌,84.82,202308,12,"28,500",101,1,-,-,2000,화개1로24번길 9,-,중개거래,광주 서구,23.10.10
103,광주광역시 서구 금호동,268-1,268,1,진흥더루벤스,136.235,202308,12,"72,500",202,12,-,-,2009,금화로59번길 12,-,중개거래,광주 동구 광주 서구,23.08.16
104,광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202308,12,"33,300",114,2,-,-,2014,첨단연신로 184,-,중개거래,광주 북구,23.09.15
105,광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202308,12,"37,800",107,6,-,-,2004,효사랑길 14,-,중개거래,광주 남구,23.08.25
106,광주광역시 남구 주월동,700,700,0,명지,84.94,202308,12,"20,200",102,19,-,-,1995,금화로376번길 34,-,중개거래,광주 남구,23.09.20
107,광주광역시 북구 문흥동,1011-5,1011,5,문흥상록,59.802,202308,12,"13,800",107,2,-,-,1997,문산로 20,-,중개거래,광주 북구,23.10.04
108,광주광역시 서구 금호동,240-2,240,2,종원팰리스빌,84.9831,202308,12,"28,800",106,8,-,-,2002,화개1로 59-2,-,중개거래,광주 서구,23.10.05
109,광주광역시 북구 용두동,330,330,0,양산타운,59.94,202308,12,"16,800",106,7,-,-,1998,하서로423번길 33,-,중개거래,광주 북구,23.09.25
110,광주광역시 북구 용두동,1111,1111,0,이안광주첨단아파트,59.98,202308,12,"30,500",108동,18,-,-,2017,용두마을길 13,-,중개거래,광주 북구 광주 서구,23.09.20
111,광주광역시 남구 임암동,881,881,0,효천1중흥에스-클래스에코시티,84.9772,202308,12,"45,000",111동,3,-,-,2019,효천2로 12,-,중개거래,광주 남구,23.11.03
112,광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9948,202308,12,"44,000",116동,2,-,-,2019,효천2로 1,-,중개거래,광주 남구,23.11.28
113,광주광역시 동구 소태동,501,501,0,모아미래도,84.64,202308,12,"20,700",104,2,-,-,2003,학소로76번길 14,-,중개거래,광주 남구,23.10.19
114,광주광역시 서구 풍암동,1132,1132,0,우미광장,59.955,202308,12,"17,500",제102,10,-,-,2000,풍암순환로 183,-,중개거래,광주 서구,23.09.19
115,광주광역시 서구 풍암동,1099,1099,0,부영APT(신암마을),80.1864,202308,12,"24,900",제206,9,-,-,2000,풍암1로 42,-,중개거래,광주 서구,23.09.01
116,광주광역시 서구 양동,460,460,0,양동CENTRALVIEW,84.87,202308,12,"30,000",102,4,-,-,2010,발산로 36,-,중개거래,광주 서구,23.09.20
117,광주광역시 광산구 비아동,152-5,152,5,호반,39.68,202308,12,"8,600",105,4,-,-,1998,비아로 185,-,중개거래,광주 광산구,23.10.20
118,광주광역시 북구 신용동,549,549,0,첨단자이1단지,84.9893,202308,12,"40,000",-,2,-,-,2010,임방울대로1042번길 14-1,20230818,중개거래,광주 북구,-
119,광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202308,11,"39,500",-,7,-,-,2017,각화대로69번길 16,20231010,중개거래,광주 북구,-
120,광주광역시 광산구 쌍암동,676-3,676,3,첨단센트럴파크2차,47.44,202308,11,"19,000",202동,5,-,-,2018,첨단중앙로170번길 87,-,직거래,-,23.08.25
121,광주광역시 남구 진월동,294-18,294,18,호반리젠시빌스위트,84.9579,202308,11,"36,200",101,1,-,-,2005,서문대로704번길 10,-,중개거래,광주 남구,23.10.04
122,광주광역시 북구 각화동,594,594,0,힐스테이트각화,79.9219,202308,11,"40,000",105동,8,-,-,2018,군왕로 295,-,중개거래,광주 북구,23.09.01
123,광주광역시 광산구 장덕동,1043,1043,0,수완지구호반베르디움2차,84.9462,202308,11,"46,300",201,14,-,-,2013,풍영로329번길 19,-,중개거래,광주 광산구,23.10.31
124,광주광역시 광산구 장덕동,1690,1690,0,성덕마을대방노블랜드5차,117.816,202308,11,"79,300",503,19,-,-,2011,풍영로170번길 39-26,-,중개거래,광주 광산구 광주 서구,23.08.30
125,광주광역시 북구 양산동,205-1,205,1,일신1차,59.785,202308,11,"13,000",제102,1,-,-,1996,양산택지로79번길 15,-,중개거래,광주 북구,23.10.05
126,광주광역시 광산구 신가동,1034,1034,0,신창6차부영사랑으로,84.9931,202308,11,"30,500",-,11,-,-,2006,신창로35번길 20,20230904,중개거래,광주 광산구,-
127,광주광역시 북구 두암동,73,73,0,라인동산,59.79,202308,11,"10,000",제105,1,-,-,1995,삼정로 112,-,중개거래,광주 동구 광주 북구,23.09.15
128,광주광역시 북구 두암동,456-1,456,1,예향,65.76,202308,11,"8,000",-,1,-,-,1987,월동로 5,-,중개거래,광주 북구,23.08.22
129,광주광역시 광산구 쌍암동,694-59,694,59,쌍암중흥에스-클래스리버시티,76.9179,202308,11,"42,000",102동,6,-,-,2017,월계로 223-8,-,중개거래,광주 광산구 전남 장성군,23.10.30
130,광주광역시 남구 주월동,1328,1328,0,남구주월골드클래스어반시티,84.369,202308,11,"54,200",105동,5,-,-,2021,서문대로812번길 4-8,-,중개거래,광주 남구,23.08.31
131,광주광역시 남구 노대동,871,871,0,골드레이크,84.96,202308,11,"33,250",110동,10,-,-,2010,노대실로 89,-,중개거래,광주 남구,23.09.15
132,광주광역시 광산구 월곡동,681-1,681,1,운남주공9단지,84.03,202308,11,"25,100",902,3,-,-,2003,풍영로 63,-,중개거래,광주 광산구,23.09.22
133,광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202308,11,"39,500",101동,7,-,-,2017,각화대로69번길 16,-,중개거래,광주 북구,23.10.24
134,광주광역시 서구 풍암동,929-2,929,2,광명메이루즈,121.0522,202308,11,"62,500",105,12,-,-,2013,풍암신흥로 18,-,중개거래,광주 서구,23.10.10
135,광주광역시 서구 풍암동,1127,1127,0,주은모아,59.28,202308,11,"18,000",101,14,-,-,2000,풍암2로 36,-,직거래,-,23.08.16
136,광주광역시 남구 봉선동,1092,1092,0,봉선동제일풍경채엘리트파크,84.968,202308,11,"86,500",103동,6,-,-,2016,제석로80번길 5,-,중개거래,광주 남구,23.12.14
137,광주광역시 남구 백운동,419,419,0,대흥백운스카이,59.94,202308,11,"12,700",101,5,-,-,1995,백운로82번길 10,-,중개거래,광주 남구,23.09.04
138,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202308,11,"70,600",109,8,-,-,2012,수등로123번길 21,-,중개거래,광주 광산구 광주 서구,23.09.12
139,광주광역시 서구 화정동,859-1,859,1,현대(859-1),60,202308,11,"15,800",103,11,-,-,1987,월드컵4강로 22,-,중개거래,광주 서구,23.10.06
140,광주광역시 서구 화정동,1611,1611,0,유니버시아드힐스테이트1단지,84.98,202308,11,"57,600",106,19,-,-,2016,화운로 94,-,중개거래,광주 서구,23.11.27
141,광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,11,"20,000",305,14,-,-,1992,서강로 155,-,중개거래,광주 북구,23.10.30
142,광주광역시 동구 용산동,270-4,270,4,다보애주상복합APT,73.384,202308,11,"17,500",주건축물제1동,9,-,-,2016,남문로 555,-,중개거래,광주 동구,23.09.05
143,광주광역시 서구 화정동,1612,1612,0,유니버시아드힐스테이트3단지,84.98,202308,11,"59,000",320,30,-,-,2016,화운로 24,-,중개거래,광주 서구,23.12.07
144,광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,11,"17,000",305,4,-,-,1992,서강로 155,-,직거래,-,23.09.08
145,광주광역시 북구 운암동,68,68,0,벽산블루밍메가씨티2단지,129.386,202308,11,"42,000",벽산 블루밍 메가씨티 203,2,-,-,2008,서강로54번길 50,-,중개거래,광주 북구,23.09.15
146,광주광역시 서구 치평동,1171-5,1171,5,금호3,84.87,202308,11,"47,500",303,9,-,-,1998,치평로 23,-,중개거래,광주 광산구 광주 서구,23.10.06
147,광주광역시 북구 중흥동,323-1,323,1,모아1,84.99,202308,11,"22,800",107,2,-,-,1991,서암대로 199,-,중개거래,광주 북구,23.12.28
148,광주광역시 동구 학동,1012,1012,0,무등산리버파크,84.98,202308,11,"36,000",203,11,-,-,2011,남문로693번길 11,-,중개거래,광주 동구,23.09.14
149,광주광역시 동구 학동,1022,1022,0,무등산아이파크,39.9183,202308,11,"25,580",105동,12,-,-,2017,남문로753번길 20,-,직거래,-,23.08.14
150,광주광역시 광산구 산정동,939,939,0,태양,60,202308,11,"10,000",1,7,-,-,1988,산정공원로71번길 27,-,중개거래,광주 광산구,23.08.16
151,광주광역시 광산구 도산동,1298-3,1298,3,삼라극동마이다스,39.69,202308,11,"7,500",101,1,-,-,1998,남동길 18-10,-,중개거래,광주 광산구,23.08.18
152,광주광역시 북구 일곡동,814-3,814,3,롯데,138.7,202308,11,"58,500",107,16,-,-,1999,설죽로 595,-,중개거래,광주 북구,23.11.20
153,광주광역시 광산구 도산동,1081,1081,0,서경,59.79,202308,11,"14,500",101,13,-,-,1998,도산로 28,-,중개거래,광주 광산구,23.10.10
154,광주광역시 북구 북동,59,59,0,정한파인시티,47.3,202308,11,"24,900",-,6,-,-,2017,금재로36번길 41,-,중개거래,광주 북구,23.09.25
155,광주광역시 서구 치평동,1166-7,1166,7,호반,59.91,202308,11,"21,000",102,7,-,-,1998,상무공원로 128,-,중개거래,광주 서구,23.09.22
156,광주광역시 광산구 월계동,755-5,755,5,건영,86.11,202308,11,"24,000",101,7,-,-,1998,첨단중앙로181번길 104,-,중개거래,광주 광산구,23.08.11
157,광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.5173,202308,11,"34,500",115,22,-,-,2014,첨단연신로 184,-,중개거래,광주 북구,23.09.22
158,광주광역시 북구 오치동,762,762,0,대웅,59.91,202308,11,"12,500",101,15,-,-,1996,설죽로 324,-,중개거래,광주 북구,23.10.13
159,광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,74.79,202308,11,"53,500",102동,18,-,-,2019,첨단강변로 100,-,중개거래,광주 광산구 광주 북구,23.09.25
160,광주광역시 북구 용봉동,1478,1478,0,용봉동아델리움인비엔날레,84.8097,202308,11,"42,800",104동,10,-,-,2017,운용로 49,-,중개거래,광주 북구,23.10.04
