NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
24,제주특별자치도 서귀포시 동홍동,528-1,528,1,동홍동파밀리움,72.9905,202208,8,"30,000",-,1,-,-,2018,장수로 8,-,중개거래,제주 서귀포시,-
25,제주특별자치도 제주시 노형동,905-7,905,7,엘리시아,84.75,202208,8,"45,000",-,8,-,-,2009,원노형5길 28,-,중개거래,제주 제주시,-
26,제주특별자치도 제주시 외도일동,640-1,640,1,해마루풍경102동,51.8065,202208,8,"22,500",-,4,-,-,2013,우령서로 87,-,중개거래,제주 제주시,-
27,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,66.4409,202208,8,"45,000",-,10,-,-,2013,화삼로 167,-,중개거래,제주 제주시,-
28,제주특별자치도 서귀포시 서귀동,321-6,321,6,계림파인파크,70.6,202208,8,"22,800",-,7,-,-,2012,중앙로59번길 28,-,직거래,-,-
29,제주특별자치도 제주시 외도일동,498-9,498,9,더펠리스2차,84.83,202208,8,"42,000",-,12,-,-,2016,우정로 50,-,중개거래,제주 제주시,-
30,제주특별자치도 제주시 삼양일동,1628-1,1628,1,삼부장미(나동),71.07,202208,8,"11,900",-,2,-,-,1992,선사로6길 58,-,중개거래,제주 제주시,-
31,제주특별자치도 서귀포시 성산읍 고성리,1480,1480,0,제주&성산,31.592,202208,8,"13,700",-,3,-,-,2016,고성중앙로 28-5,-,중개거래,제주 서귀포시,-
32,제주특별자치도 제주시 노형동,Feb-26,2526,2,헤레스노형,41.88,202208,8,"23,000",-,11,-,-,2019,정존3길 26,-,중개거래,제주 제주시,-
33,제주특별자치도 제주시 일도이동,132-44,132,44,서반,84.8172,202208,6,"20,650",-,8,-,-,2000,고마로 21,-,중개거래,제주 제주시,-
34,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.16,202208,6,"30,500",-,4,-,-,2002,매촌서1길 28,-,중개거래,제주 제주시,-
35,제주특별자치도 제주시 오라이동,1492,1492,0,미듬아뜨리에,59.975,202208,6,"23,000",-,5,-,-,2014,연사길 83-20,-,중개거래,제주 제주시,-
36,제주특별자치도 제주시 한림읍 협재리,1567-1,1567,1,J블루오션,59.79,202208,5,"9,500",-,2,-,-,1993,협재10길 18,-,직거래,-,-
37,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.75,202208,5,"6,500",-,9,-,-,2012,신광로1길 6,-,중개거래,제주 제주시,-
38,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.75,202208,5,"6,500",-,9,-,-,2012,신광로1길 6,-,직거래,-,-
39,제주특별자치도 서귀포시 남원읍 위미리,3108,3108,0,금강라이프빌3차,84.9767,202208,5,"28,120",-,7,-,-,2015,태위로 54-7,-,중개거래,제주 서귀포시,-
40,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,66.4409,202208,5,"53,500",-,3,-,-,2013,화삼로 167,-,중개거래,제주 제주시,-
41,제주특별자치도 서귀포시 중문동,Jan-67,2367,1,삼성홈스테이,17.9935,202208,5,"8,100",-,6,-,-,2018,중문상로 10,-,중개거래,제주 서귀포시,-
42,제주특별자치도 제주시 삼도일동,565-14,565,14,아이린2차,84.98,202208,5,"18,300",-,3,-,-,2013,서광로 204,-,직거래,-,-
43,제주특별자치도 제주시 삼도일동,788-21,788,21,영남화이트빌(나동),99.18,202208,5,"25,500",-,10,-,-,2004,충효길 30,-,중개거래,제주 제주시,-
44,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.67,202208,5,"81,000",-,13,-,-,2011,신설로 55,-,중개거래,제주 제주시,-
45,제주특별자치도 서귀포시 남원읍 위미리,3108,3108,0,금강라이프빌3차,84.9767,202208,5,"28,300",-,7,-,-,2015,태위로 54-7,20220826,중개거래,제주 서귀포시,-
46,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202208,5,"31,900",-,6,-,-,2000,우정로11길 22,-,중개거래,제주 서귀포시,-
47,제주특별자치도 서귀포시 호근동,2161,2161,0,호근동코아루오션뷰,84.8239,202208,5,"32,000",-,3,-,-,2017,호근북로 10,-,중개거래,제주 서귀포시,-
48,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.75,202208,4,"6,000",-,6,-,-,2012,신광로1길 6,-,직거래,-,-
49,제주특별자치도 제주시 노형동,Mar-26,2526,3,지산9차위더스빌,84.9614,202208,4,"34,500",-,3,-,-,2004,수덕5길 66,-,중개거래,제주 제주시,-
50,제주특별자치도 제주시 도련일동,1911,1911,0,제주삼화사랑으로부영6차,84.3616,202208,4,"59,500",-,10,-,-,2013,화삼로 107,-,중개거래,제주 제주시,-
51,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202208,4,"46,300",-,11,-,-,2001,우평로 318,20220825,중개거래,제주 제주시,-
52,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202208,4,"46,300",-,11,-,-,2001,우평로 318,-,중개거래,제주 제주시,-
53,제주특별자치도 제주시 연동,May-32,2332,5,연동아이진빌,33.21,202208,3,"10,000",-,8,-,-,2011,도령로15길 4,-,직거래,-,-
54,제주특별자치도 제주시 구좌읍 세화리,1555-1,1555,1,나이스6차,79.336,202208,3,"26,000",-,4,-,-,2017,구좌로 26-12,-,직거래,-,-
55,제주특별자치도 제주시 조천읍 신촌리,1792-6,1792,6,에스디빌102동,84.65,202208,3,"31,000",-,5,-,-,2016,신북로 66,-,중개거래,제주 제주시,-
56,제주특별자치도 제주시 외도일동,418-4,418,4,외도위산엘리시움,53.5101,202208,3,"26,000",-,6,-,-,2020,우정로4길 4-4,-,중개거래,제주 제주시,-
57,제주특별자치도 제주시 노형동,May-27,2527,5,세기7차,59.83,202208,2,"23,500",-,2,-,-,1996,정존3길 34,-,직거래,-,-
58,제주특별자치도 제주시 연동,284-5,284,5,미도스카이빌,28.9,202208,2,"8,300",-,9,-,-,2012,노연로 118-1,-,직거래,-,-
59,제주특별자치도 서귀포시 동홍동,Jan-76,76,1,본헤르동홍형남,84.8644,202208,2,"36,500",-,4,-,-,2017,동홍중앙로90번길 38-4,-,중개거래,제주 서귀포시,-
60,제주특별자치도 서귀포시 중문동,Feb-33,2433,2,중문미듬하나로,57.3812,202208,2,"15,100",-,1,-,-,2002,천제연로232번길 18-5,-,중개거래,제주 서귀포시,-
61,제주특별자치도 서귀포시 강정동,158-3,158,3,윙스스카이,25.78,202208,2,"8,000",-,5,-,-,2012,신서귀로51번길 29,-,직거래,-,-
62,제주특별자치도 서귀포시 중문동,Feb-99,1999,2,민우중문,59.7,202208,1,"12,500",-,2,-,-,1993,천제연로213번길 14-3,-,중개거래,제주 서귀포시,-
63,제주특별자치도 제주시 일도이동,403-1,403,1,명주,64.11,202208,1,"11,000",-,1,-,-,1989,동광로20길 9,-,직거래,-,-
64,제주특별자치도 제주시 용담일동,219-8,219,8,다올해피죤,84.92,202208,1,"20,000",-,8,-,-,2013,용담로 141,-,직거래,-,-
65,제주특별자치도 제주시 외도일동,463-1,463,1,아모르101,48.5429,202208,1,"31,255",-,3,-,-,2012,우정로6길 17,20230421,직거래,-,-
66,제주특별자치도 제주시 외도일동,463-1,463,1,아모르101,48.5429,202208,1,"16,450",-,3,-,-,2012,우정로6길 17,-,직거래,-,-
67,제주특별자치도 제주시 연동,Jan-52,1952,1,정한맨션(A동),59,202208,1,"10,500",-,5,-,-,1992,남녕로8길 10,-,직거래,-,-
68,제주특별자치도 제주시 연동,253-36,253,36,연동백강스위트엠I,66.714,202207,30,"45,000",-,4,-,-,2021,연동4길 12-12,20221114,중개거래,제주 제주시,-
69,제주특별자치도 제주시 연동,277-5,277,5,제웅솔내음,34.7636,202207,30,"11,500",-,4,-,-,2012,신대로20길 45,-,중개거래,제주 제주시,-
70,제주특별자치도 제주시 외도일동,537-3,537,3,더그라벨,83.1904,202207,29,"32,000",-,8,-,-,2016,우령서로 69,-,직거래,-,-
71,제주특별자치도 서귀포시 동홍동,119,119,0,주공2(동홍2),39.69,202207,29,"20,500",-,5,-,-,1990,동홍중앙로 30,-,중개거래,제주 서귀포시,-
72,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202207,29,"19,500",-,1,-,-,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
73,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202207,29,"50,000",-,9,-,-,2013,화삼북로 136,20221207,중개거래,제주 제주시,-
74,제주특별자치도 제주시 연동,271-19,271,19,해월루,19.6895,202207,28,"6,000",-,2,-,-,2012,삼무로3길 41,-,중개거래,제주 제주시,-
75,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202207,28,"20,000",-,11,-,-,2000,우정로11길 22,-,중개거래,제주 제주시,-
76,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.88,202207,28,"23,800",-,5,-,-,2003,천제연로 239,-,중개거래,제주 서귀포시,-
77,제주특별자치도 제주시 도두일동,2614,2614,0,블루파크시티,21.2369,202207,28,"14,000",-,5,-,-,2018,도두항서길 41,-,직거래,-,-
78,제주특별자치도 제주시 삼양일동,1601-11,1601,11,삼부장미(가동),84.96,202207,27,"11,700",-,2,-,-,1992,선사로6길 55,-,직거래,-,-
79,제주특별자치도 제주시 조천읍 신촌리,1909,1909,0,광영타운,72.21,202207,27,"29,170",-,2,-,-,2022,신촌7길 16,-,직거래,-,-
80,제주특별자치도 제주시 도남동,Jun-72,72,6,아산5차,84.91,202207,27,"22,000",-,4,-,-,1997,독짓골2길 19,-,중개거래,제주 제주시,-
81,제주특별자치도 제주시 일도이동,161-2,161,2,인화리치빌,82.57,202207,27,"29,000",-,5,-,-,2016,고마로 30,-,중개거래,경북 경산시,-
82,제주특별자치도 제주시 연동,262-18,262,18,연동ABC주상복합,24.75,202207,27,"10,000",-,7,-,-,2013,노연로 87,-,직거래,-,-
83,제주특별자치도 서귀포시 서홍동,2595,2595,0,프리미엄성보파크,82.7738,202207,26,"34,900",-,2,-,-,2019,중산간동로 8022,20220824,중개거래,제주 서귀포시,-
84,제주특별자치도 서귀포시 동홍동,1202-1,1202,1,동홍동예그린하우스텔4차,30.1331,202207,26,"9,700",-,4,-,-,2016,중산간동로7929번길 26,-,직거래,-,-
85,제주특별자치도 서귀포시 동홍동,119,119,0,주공2(동홍2),39.3,202207,26,"20,000",-,5,-,-,1990,동홍중앙로 30,-,중개거래,제주 서귀포시,-
86,제주특별자치도 서귀포시 동홍동,405-1,405,1,제이원파크,74.798,202207,26,"23,000",-,2,-,-,2015,동홍서로 10-10,-,중개거래,제주 서귀포시,-
87,제주특별자치도 제주시 노형동,Feb-24,2524,2,세방,68.73,202207,26,"25,700",-,3,-,-,1991,정존9길 32-4,-,중개거래,제주 제주시,-
88,제주특별자치도 제주시 노형동,731-2,731,2,한화,126.0894,202207,26,"127,000",-,3,-,-,2002,원노형로 102,-,중개거래,제주 제주시,-
89,제주특별자치도 서귀포시 동홍동,1202-1,1202,1,동홍동예그린하우스텔4차,44.6639,202207,26,"13,200",-,2,-,-,2016,중산간동로7929번길 26,-,직거래,-,-
90,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),50.7,202207,26,"19,000",-,2,-,-,1994,태평로512번길 10,-,직거래,-,-
91,제주특별자치도 제주시 도남동,Jun-50,50,6,성원1,68.41,202207,25,"14,350",-,5,-,-,1993,도남로10길 35-10,-,중개거래,제주 제주시,-
92,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),53.0916,202207,25,"20,500",-,4,-,-,2002,삼봉로 115-1,-,중개거래,제주 제주시,-
93,제주특별자치도 제주시 연동,250-6,250,6,예그린하우스텔,23.5425,202207,25,"5,950",-,4,-,-,2011,삼무로 9,-,직거래,-,-
94,제주특별자치도 제주시 애월읍 하귀1리,527-1,527,1,서진비치빌리지,76.0519,202207,25,"16,000",-,2,-,-,2001,하귀12길 12,-,직거래,-,-
95,제주특별자치도 제주시 도남동,78,78,0,영산홍,59.94,202207,24,"22,800",-,5,-,-,1992,도남로17길 32,-,직거래,-,-
96,제주특별자치도 제주시 도남동,78,78,0,영산홍,59.94,202207,24,"22,800",-,5,-,-,1992,도남로17길 32,-,중개거래,제주 제주시,-
97,제주특별자치도 서귀포시 동홍동,119,119,0,주공2(동홍2),39.69,202207,23,"20,500",-,3,-,-,1990,동홍중앙로 30,-,중개거래,제주 서귀포시 제주 제주시,-
98,제주특별자치도 제주시 연동,Apr-25,2325,4,신우스위트빌3차,43.96,202207,22,"15,700",-,13,-,-,2003,성신로1길 22,-,중개거래,제주 제주시,-
99,제주특별자치도 제주시 연동,Jul-31,2331,7,진호뉴캐슬,83.37,202207,22,"25,700",-,7,-,-,2004,도령로 111,-,중개거래,제주 제주시,-
100,제주특별자치도 제주시 건입동,672-5,672,5,미화(사라미화맨션),81.54,202207,22,"14,500",-,1,-,-,1989,사라봉7길 20,-,중개거래,제주 제주시,-
101,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.06,202207,22,"24,500",-,3,-,-,1993,연삼로 560-1,-,중개거래,제주 제주시,-
102,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,26.94,202207,22,"15,000",-,8,-,-,2018,중앙로 172,-,중개거래,제주 서귀포시,-
103,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202207,21,"35,500",-,3,-,-,2001,과원로 11,20220727,중개거래,제주 서귀포시,-
104,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,46.74,202207,21,"20,000",-,7,-,-,2019,우정로15길 48,-,직거래,-,-
105,제주특별자치도 서귀포시 중문동,Feb-99,1999,2,민우중문,59.7,202207,21,"12,500",-,2,-,-,1993,천제연로213번길 14-3,20220801,중개거래,제주 서귀포시,-
106,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202207,21,"35,500",-,3,-,-,2001,과원로 11,-,중개거래,제주 서귀포시 제주 제주시,-
107,제주특별자치도 제주시 화북이동,Jan-63,3463,1,상익푸르미르,84.11,202207,21,"31,500",-,4,-,-,2017,거로남3길 1-3,-,중개거래,제주 제주시,-
108,제주특별자치도 제주시 삼도일동,572-15,572,15,금광아이빌,23.1,202207,20,"8,250",-,8,-,-,2012,서광로18길 5-19,-,직거래,-,-
109,제주특별자치도 제주시 일도일동,1112-4,1112,4,현명모던,73.22,202207,20,"15,700",-,2,-,-,2003,신산로2길 21,-,중개거래,제주 제주시,-
110,제주특별자치도 제주시 일도이동,1043-20,1043,20,일도캐슬휘닉스아파트,84.9406,202207,19,"37,800",-,10,-,-,2017,삼성로5길 24,-,중개거래,제주 제주시,-
111,제주특별자치도 제주시 도남동,Jan-46,46,1,도남성원3,59.875,202207,19,"10,000",-,1,-,-,1996,신성로4길 2,-,직거래,-,-
112,제주특별자치도 서귀포시 서홍동,150,150,0,금성스마트빌,75.2974,202207,19,"24,600",-,4,-,-,2013,현청로 65,-,중개거래,제주 서귀포시,-
113,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.06,202207,19,"25,800",-,1,-,-,1993,연삼로 560-1,-,중개거래,제주 제주시,-
114,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,88.29,202207,18,"23,700",-,6,-,-,2020,상모로269번길 17,-,중개거래,제주 제주시,-
115,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2,202207,18,"5,300",-,6,-,-,2015,태평로 509,-,중개거래,제주 서귀포시,-
116,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.75,202207,18,"20,000",-,3,-,-,1984,원노형10길 28,-,중개거래,제주 제주시,-
117,제주특별자치도 서귀포시 동홍동,May-95,95,5,가나휘닉스,84.9675,202207,18,"33,700",-,8,-,-,2008,동홍동로31번길 15,-,중개거래,제주 서귀포시,-
118,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,18.44,202207,18,"12,500",-,5,-,-,2018,중앙로 172,-,중개거래,제주 서귀포시,-
119,제주특별자치도 제주시 이도이동,1060-5,1060,5,목성2차,84.55,202207,16,"28,200",-,3,-,-,2004,고산동산5길 30,-,중개거래,제주 제주시,-
120,제주특별자치도 제주시 삼양일동,1628-1,1628,1,삼부장미(나동),61.83,202207,16,"11,500",-,4,-,-,1992,선사로6길 58,-,중개거래,제주 제주시,-
121,제주특별자치도 제주시 연동,298-2,298,2,엠디,83.8031,202207,16,"41,400",-,5,-,-,2011,신대로22길 14,-,중개거래,제주 제주시,-
122,제주특별자치도 서귀포시 서홍동,220,220,0,광진빌2차A동,76.594,202207,16,"23,000",-,5,-,-,2012,중산간동로 8064-2,-,중개거래,제주 서귀포시,-
123,제주특별자치도 서귀포시 중문동,Jan-67,2367,1,삼성홈스테이,17.9935,202207,15,"8,700",-,6,-,-,2018,중문상로 10,-,중개거래,제주 서귀포시,-
124,제주특별자치도 제주시 일도이동,Jan-46,46,1,혜성대유,59.82,202207,15,"36,000",-,3,-,-,1995,연수로 40,-,중개거래,제주 제주시,-
125,제주특별자치도 제주시 아라일동,Aug-43,6143,8,아라천일,59.94,202207,15,"18,000",-,5,-,-,1992,인다14길 14,-,중개거래,제주 제주시,-
126,제주특별자치도 제주시 일도이동,377-9,377,9,인제아파트,41.52,202207,15,"27,000",-,4,-,-,1975,고마로 91,-,중개거래,제주 제주시,-
127,제주특별자치도 제주시 이도이동,1045-1,1045,1,제민그린빌,84.47,202207,15,"30,000",-,9,-,-,2012,가령로 56,-,중개거래,제주 제주시,-
128,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,74.94,202207,14,"42,000",-,3,-,-,2015,서호남로 92-16,-,중개거래,제주 서귀포시,-
129,제주특별자치도 제주시 연동,294-65,294,65,삼성하나로,77.44,202207,14,"25,500",-,3,-,-,2007,연동14길 13,-,중개거래,제주 제주시,-
130,제주특별자치도 제주시 연동,Jun-32,2332,6,삼무원룸,32.64,202207,14,"7,000",-,8,-,-,2002,도령로 123,-,중개거래,제주 제주시,-
131,제주특별자치도 서귀포시 중문동,Feb-33,2433,2,중문미듬하나로,59.3599,202207,14,"12,800",-,1,-,-,2002,천제연로232번길 18-5,-,중개거래,제주 서귀포시,-
132,제주특별자치도 제주시 노형동,1040-1,1040,1,삼환3차,59.68,202207,14,"20,000",-,5,-,-,1998,월랑북길 18,-,중개거래,제주 제주시,-
133,제주특별자치도 제주시 연동,May-25,2325,5,장원타운,155.38,202207,14,"60,000",-,9,-,-,2003,성신로1길 18,-,직거래,-,-
134,제주특별자치도 제주시 연동,May-25,2325,5,장원타운,155.38,202207,14,"49,000",-,9,-,-,2003,성신로1길 18,-,직거래,-,-
135,제주특별자치도 제주시 연동,294-65,294,65,삼성하나로,77.44,202207,14,"25,000",-,2,-,-,2007,연동14길 13,-,중개거래,제주 제주시,-
136,제주특별자치도 서귀포시 대정읍 하모리,767-1,767,1,새움엘리시아1차아파트,83.82,202207,13,"26,500",-,3,-,-,2016,신영로94번길 23,-,중개거래,제주 서귀포시,-
137,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,84.5989,202207,13,"33,000",-,3,-,-,2006,함덕30길 27,-,직거래,-,-
138,제주특별자치도 서귀포시 중문동,1674-1,1674,1,남주(나동),45.12,202207,13,"6,900",-,2,-,-,1991,천제연로213번길 33-4,-,직거래,-,-
139,제주특별자치도 제주시 노형동,943,943,0,노형해모로루엔,59.9799,202207,13,"64,500",-,8,-,-,2019,원노형10길 20,-,중개거래,제주 제주시,-
140,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202207,13,"56,800",-,11,-,-,2016,대청로 12,-,중개거래,제주 서귀포시,-
141,제주특별자치도 서귀포시 동홍동,1382,1382,0,나산빌라트,83.13,202207,13,"13,000",-,4,-,-,1992,중앙로150번길 33,-,직거래,-,-
142,제주특별자치도 제주시 애월읍 하귀2리,1750-1,1750,1,제웅명당,84.02,202207,13,"22,000",-,2,-,-,2005,하귀로 43-3,-,중개거래,제주 제주시,-
143,제주특별자치도 제주시 연동,1399-1,1399,1,대림이편한세상2차,119.296,202207,12,"136,500",-,9,-,-,2002,연화로 25,-,중개거래,제주 서귀포시 제주 제주시,-
144,제주특별자치도 제주시 용담삼동,541-4,541,4,용담이타스,84.64,202207,12,"24,000",-,2,-,-,2012,용담로1길 18,-,직거래,-,-
145,제주특별자치도 제주시 화북이동,Jan-63,3463,1,상익푸르미르,84.11,202207,12,"25,500",-,2,-,-,2017,거로남3길 1-3,-,직거래,-,-
146,제주특별자치도 서귀포시 동홍동,137,137,0,캐슬휘닉스Ⅱ,84.948,202207,12,"31,500",-,2,-,-,2013,태평로 561,-,중개거래,제주 서귀포시,-
147,제주특별자치도 제주시 외도일동,400-6,400,6,파라다이스,35.3339,202207,12,"11,300",-,6,-,-,2012,수정2길 26,-,직거래,-,-
148,제주특별자치도 제주시 애월읍 하귀2리,1750-1,1750,1,제웅명당,84.02,202207,11,"18,000",-,6,-,-,2005,하귀로 43-3,-,직거래,-,-
149,제주특별자치도 제주시 외도일동,496-1,496,1,아름지운아파트,77.8768,202207,11,"27,000",-,3,-,-,2016,우정로10길 19,-,직거래,-,-
150,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.88,202207,11,"22,600",-,1,-,-,2003,천제연로 239,-,중개거래,제주 서귀포시,-
151,제주특별자치도 제주시 이도일동,1529-6,1529,6,장원아이비,84.73,202207,11,"25,700",-,5,-,-,2005,중앙로 109-1,-,중개거래,제주 제주시,-
152,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.95,202207,11,"59,500",-,5,-,-,2014,화삼로 32,-,중개거래,제주 제주시,-
153,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.95,202207,11,"59,500",-,5,-,-,2014,화삼로 32,-,직거래,-,-
154,제주특별자치도 서귀포시 중문동,Feb-99,1999,2,민우중문,59.7,202207,9,"12,500",-,2,-,-,1993,천제연로213번길 14-3,20220721,중개거래,제주 서귀포시,-
155,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.945,202207,9,"58,300",-,2,-,-,1997,남광로 181,-,중개거래,제주 제주시,-
156,제주특별자치도 제주시 노형동,Nov-32,2532,11,수덕,83.73,202207,8,"14,000",-,5,-,-,1991,수덕5길 54,-,직거래,-,-
157,제주특별자치도 제주시 이도이동,1909-74,1909,74,명주2차,59.69,202207,8,"19,500",-,4,-,-,1993,독짓골8길 57,-,직거래,-,-
158,제주특별자치도 제주시 노형동,Oct-11,2611,10,영보2차,49.13,202207,8,"15,000",-,7,-,-,1996,정존11길 17,-,중개거래,제주 제주시,-
159,제주특별자치도 제주시 연동,Apr-07,2307,4,연동정한,84.78,202207,8,"21,000",-,3,-,-,1992,일주서로 7882,-,직거래,-,-
160,제주특별자치도 서귀포시 대정읍 하모리,1440-6,1440,6,유성아트빌,80.66,202207,8,"10,000",-,5,-,-,2007,동일하모로 188,-,직거래,-,-
161,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202207,8,"20,000",-,11,-,-,2000,우정로11길 22,20220718,중개거래,제주 제주시,-
162,제주특별자치도 제주시 노형동,913-9,913,9,노형아델하임,83.76,202207,8,"40,000",-,5,-,-,2012,노연로 31,-,중개거래,제주 제주시,-
