NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
12,광주광역시 남구 월산동,1065,1065,0,반도유보라더퍼스트,84.9789,202408,14,"47,500",106동,12,개인,개인,2022,구성로8번길 6,-,중개거래,광주 남구,24.10.25
13,광주광역시 서구 풍암동,1099,1099,0,부영APT(신암마을),80.1864,202408,14,"26,300",제203,7,개인,개인,2000,풍암1로 42,-,중개거래,광주 서구,24.09.20
14,광주광역시 북구 임동,10월 13일,13,10,임동다이아빌,28.305,202408,14,"3,800",-,4,개인,개인,2001,중가로3번길 30,-,중개거래,광주 북구,24.08.20
15,광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202408,14,"37,500",104,19,개인,개인,2004,효사랑길 14,-,중개거래,광주 광산구,24.08.30
16,광주광역시 서구 풍암동,1096,1096,0,현대삼환,134.626,202408,14,"38,000",제103,4,개인,개인,2000,풍암1로 53,-,중개거래,광주 서구,24.09.20
17,광주광역시 서구 치평동,1168-1,1168,1,중흥(1168-1),84.93,202408,14,"37,000",115,4,개인,개인,1997,치평로 77,-,중개거래,광주 서구,24.10.31
18,광주광역시 서구 치평동,1218,1218,0,상무지구리채시티,20.0778,202408,14,"5,100",상무리채1,10,개인,개인,2014,시청로 71,-,직거래,-,24.08.16
19,광주광역시 서구 치평동,1331,1331,0,상무에스케이뷰,84.9758,202408,14,"59,800",-,3,개인,개인,2016,마륵복개로 140,-,중개거래,광주 서구,-
20,광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,72.9796,202408,14,"36,900",105동,17,개인,개인,2020,동문대로249번길 19,-,중개거래,광주 북구,24.09.25
21,광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,72.9796,202408,14,"36,200",103동,23,개인,개인,2020,동문대로249번길 19,-,중개거래,광주 북구,24.10.04
22,광주광역시 북구 각화동,591,591,0,휴먼파크서희스타힐스,84.745,202408,14,"34,900",104동,5,개인,개인,2017,군왕로 311,-,중개거래,광주 동구,24.10.30
23,광주광역시 북구 문흥동,743-9,743,9,용봉맨션,72.62,202408,14,"13,000",2동(비동),3,개인,개인,1983,호동로 45,-,직거래,-,24.09.05
24,광주광역시 북구 양산동,796,796,0,유탑유블레스스카이뷰,71.6592,202408,14,"26,500",유탑 유블레스 스카이뷰,6,개인,개인,2019,하서로 384,-,직거래,-,24.08.16
25,광주광역시 북구 동림동,1334,1334,0,동림대광로제비앙,84.9779,202408,14,"42,000",-,18,개인,개인,2020,운암산길 48,20240815,중개거래,광주 북구,-
26,광주광역시 북구 용두동,1097,1097,0,미래하이클래스,59.8757,202408,14,"19,000",101동,5,개인,개인,2017,하서로483번길 37,-,중개거래,광주 북구,24.10.18
27,광주광역시 북구 본촌동,3077,3077,0,부영사랑으로,84.9931,202408,14,"25,000",105,2,개인,개인,2007,양산택지소로 30,-,직거래,-,24.11.01
28,광주광역시 북구 용두동,1130,1130,0,센트럴시티서희스타힐스,84.928,202408,14,"38,500",103동,8,개인,개인,2024,임방울대로1041번길 32-19,-,직거래,-,24.09.10
29,광주광역시 북구 신용동,869,869,0,힐스테이트신용더리버,84.99,202408,14,"35,000",115동,24,개인,개인,2024,빛고을대로 615,-,중개거래,광주 동구,24.09.05
30,광주광역시 북구 운암동,110-11,110,11,대주,84.96,202408,14,"18,500",101,5,개인,개인,1995,금호로40번길 11,-,중개거래,광주 북구,24.09.13
31,광주광역시 광산구 장덕동,1046,1046,0,골드클래스,84.9606,202408,14,"44,000",105,20,개인,개인,2013,장덕로5번길 16,-,중개거래,광주 광산구,24.10.02
32,광주광역시 광산구 월계동,757-3,757,3,첨단동부,126.645,202408,14,"43,300",101,8,개인,개인,1997,첨단중앙로 201,-,직거래,-,24.08.19
33,광주광역시 광산구 소촌동,880,880,0,힐스테이트광산,84.9245,202408,14,"43,200",102동,10,개인,개인,2022,어등대로647번북길 8,-,직거래,-,24.09.13
34,광주광역시 광산구 장덕동,1690,1690,0,성덕마을대방노블랜드5차,118.913,202408,14,"76,000",502,23,개인,개인,2011,풍영로170번길 39-26,-,중개거래,광주 광산구,24.11.20
35,광주광역시 광산구 도산동,1317,1317,0,송정우방아이유쉘아파트,70.9225,202408,14,"34,000",205,14,개인,개인,2019,평동로1100번길 71,-,직거래,-,24.09.03
36,광주광역시 광산구 월계동,764-4,764,4,첨단두산1차,59.857,202408,14,"19,000",-,4,개인,개인,1996,월계로 117-21,20240923,중개거래,광주 광산구,-
37,광주광역시 광산구 산월동,884-1,884,1,호반리젠시빌2,84.3979,202408,14,"29,500",308,2,개인,개인,2003,첨단중앙로68번길 100,-,중개거래,광주 광산구,24.09.26
38,광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202408,14,"22,900",201,2,개인,개인,2005,신창로71번길 33,-,중개거래,"광주 광산구, 광주 동구",24.09.20
39,광주광역시 광산구 선암동,586,586,0,선운지구다사로움,84.8497,202408,14,"33,000",106,3,개인,개인,2015,선운로 34,-,직거래,-,24.08.14
40,광주광역시 광산구 월곡동,685-1,685,1,운남주공10단지,59.77,202408,14,"22,400",1010,6,개인,개인,2003,사암로340번길 30,-,중개거래,광주 광산구,24.10.07
41,광주광역시 광산구 우산동,1572-5,1572,5,동산아파트,59.61,202408,14,"11,300",102,10,개인,개인,1991,월곡산정로 20-49,-,중개거래,광주 광산구,24.11.22
42,광주광역시 광산구 우산동,1572-6,1572,6,어등하이빌,59.67,202408,14,"11,000",101,5,개인,개인,1992,사암로215번길 16,-,중개거래,광주 광산구,24.08.28
43,광주광역시 광산구 쌍암동,695-1,695,1,힐스테이트리버파크,84.95,202408,14,"60,000",101동,19,개인,개인,2019,첨단강변로 100,-,중개거래,광주 광산구,24.11.29
44,광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202408,14,"20,500",314,2,개인,개인,2006,신창로161번길 34,-,중개거래,광주 광산구,24.10.04
45,광주광역시 광산구 월계동,765-2,765,2,첨단라인1,60,202408,14,"22,500",122,1,개인,개인,1995,월계로 117-32,-,중개거래,광주 광산구,24.09.10
46,광주광역시 광산구 월계동,764-4,764,4,첨단두산1차,59.857,202408,14,"19,000",118,4,개인,개인,1996,월계로 117-21,-,중개거래,광주 광산구,24.09.25
47,광주광역시 광산구 도천동,628-1,628,1,중흥2차,59.76,202408,13,"8,400",109,12,개인,개인,1995,비아로62번길 12,-,중개거래,광주 광산구,24.10.30
48,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.9173,202408,13,"58,000",103,24,개인,법인,2012,수등로123번길 21,-,직거래,-,24.08.26
49,광주광역시 광산구 우산동,1571-1,1571,1,하남주공(2단지),44.52,202408,13,"8,500",206,8,개인,개인,1991,월곡산정로 12,-,중개거래,광주 광산구,24.08.26
50,광주광역시 광산구 산월동,886-1,886,1,첨단부영6차,84.9931,202408,13,"28,500",-,13,개인,개인,2006,산월로 64,-,중개거래,광주 북구,-
51,광주광역시 광산구 신창동,1108-1,1108,1,풍영리버빌(신가부영),84.9873,202408,13,"24,000",109,9,개인,개인,2001,수등로 287,-,중개거래,광주 광산구,24.09.27
52,광주광역시 북구 삼각동,533,533,0,삼각동그린타운,59.82,202408,13,"13,300",제101,14,개인,개인,1997,설죽로389번길 70,-,중개거래,광주 북구,24.09.09
53,광주광역시 북구 삼각동,533,533,0,삼각동그린타운,59.82,202408,13,"14,500",제110,19,개인,개인,1997,설죽로389번길 70,-,중개거래,광주 북구,24.09.20
54,광주광역시 서구 화정동,1712,1712,0,더샵염주센트럴파크,76.9341,202408,13,"55,500",116,19,개인,개인,2022,월드컵4강로 27,-,중개거래,광주 서구,24.12.19
55,광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,58.7079,202408,13,"27,000",벽산 블루밍 메가씨티 306동,14,개인,개인,2008,북문대로 53,-,중개거래,광주 남구,24.09.11
56,광주광역시 남구 봉선동,606,606,0,남양휴튼1차,158.6392,202408,13,"112,000",104,11,개인,개인,2009,제석로 99,-,중개거래,광주 남구,24.09.30
57,광주광역시 서구 화정동,1712,1712,0,더샵염주센트럴파크,76.9612,202408,13,"59,000",112,26,개인,개인,2022,월드컵4강로 27,-,직거래,-,24.10.02
58,광주광역시 남구 봉선동,1078,1078,0,더쉴2단지,155.4494,202408,13,"120,000",201,2,개인,개인,2010,제석로 70,-,중개거래,광주 남구,24.11.20
59,광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202408,13,"8,300",103,13,개인,개인,1993,삼정로 7,-,중개거래,광주 동구,24.08.20
60,광주광역시 서구 치평동,1168,1168,0,해광한신,55.395,202408,13,"16,500",101,5,개인,개인,1998,상무공원로 114,-,중개거래,광주 서구,24.10.31
61,광주광역시 서구 치평동,1168,1168,0,해광한신,59.935,202408,13,"19,500",101,8,개인,개인,1998,상무공원로 114,-,중개거래,광주 서구,24.10.31
62,광주광역시 북구 중흥동,836,836,0,제일풍경채센트럴파크1단지,84.92,202408,13,"57,600",105,2,개인,개인,2022,우치로40번길 25,-,중개거래,광주 북구,25.01.02
63,광주광역시 남구 진월동,536,536,0,대주파크빌,84.9996,202408,13,"28,000",102,18,개인,개인,2006,화산로 20,-,중개거래,광주 남구,24.12.06
64,광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202408,13,"11,800",312,16,개인,개인,1997,북문대로242번길 11,-,중개거래,광주 북구,24.08.14
65,광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202408,13,"44,000",202동,4,개인,개인,2019,효천3로 110,-,중개거래,광주 남구,24.11.01
66,광주광역시 서구 금호동,1110,1110,0,매월동아델리움로제비앙,84.7681,202408,13,"40,000",110동,7,개인,개인,2017,화개중앙로87번길 15,-,직거래,-,24.08.20
67,광주광역시 북구 신용동,643-1,643,1,용두주공,59.94,202408,13,"16,700",111,20,개인,개인,1998,임방울대로1041번길 15,-,중개거래,"광주 광산구, 광주 북구",24.09.25
68,광주광역시 남구 봉선동,606,606,0,남양휴튼1차,158.6392,202408,13,"112,000",-,11,개인,개인,2009,제석로 99,20240930,중개거래,광주 남구,-
69,광주광역시 동구 계림동,100-11,100,11,계림동금호2,59.703,202408,13,"19,700",3층옥상202,23,개인,개인,1998,중앙로 358,-,중개거래,광주 동구,24.08.20
70,광주광역시 동구 계림동,1869,1869,0,계림아이파크에스케이뷰,76.9879,202408,13,"59,000",105동,20,개인,개인,2022,필문대로 70,-,중개거래,광주 동구,24.10.11
71,광주광역시 서구 마륵동,812,812,0,상무양우내안애,84.2343,202408,13,"46,000",105동,2,개인,개인,2020,백석길 22-14,-,직거래,-,24.08.28
72,광주광역시 남구 진월동,245,245,0,현대2,59.36,202408,13,"14,150",202,8,개인,개인,1997,서문대로654번길 33,-,중개거래,광주 남구,25.01.06
73,광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,82.411,202408,13,"42,700",103동,3,개인,개인,2020,양일1로 31,-,중개거래,광주 북구,24.10.04
74,광주광역시 북구 연제동,02월 07일,2,7,광명2차,59.97,202408,13,"10,800",201,6,개인,개인,1998,효열로 13,-,중개거래,광주 북구,24.08.26
75,광주광역시 남구 진월동,281,281,0,새한,84.7325,202408,13,"26,300",102,15,개인,개인,1998,광복마을길 53,-,중개거래,광주 남구,24.09.30
76,광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9948,202408,13,"46,500",101동,2,개인,개인,2019,효천2로 1,-,중개거래,광주 남구,24.10.15
77,광주광역시 북구 운암동,232,232,0,우성,84.98,202408,13,"18,000",102,10,개인,개인,1996,서강로 160,-,직거래,-,24.10.02
78,광주광역시 북구 문흥동,1010-2,1010,2,일신,59.99,202408,13,"12,500",101,17,개인,법인,1994,대천로 124-4,-,중개거래,광주 북구,24.10.28
79,광주광역시 북구 일곡동,849-1,849,1,한일,59.915,202408,13,"15,600",101,14,개인,개인,1997,일곡택지로 60,-,중개거래,광주 북구,24.09.13
80,광주광역시 북구 우산동,631-1,631,1,현대,115.15,202408,13,"25,500",104,10,개인,개인,1991,호동로 100,-,중개거래,광주 북구,24.10.31
81,광주광역시 북구 문흥동,1010-2,1010,2,일신,59.99,202408,13,"14,500",102,6,개인,법인,1994,대천로 124-4,-,중개거래,광주 북구,24.09.20
82,광주광역시 동구 산수동,730,730,0,명지로드힐포레,74.1309,202408,13,"33,850",101동,14,개인,개인,2021,밤실로90번길 20,-,중개거래,"광주 남구, 광주 동구",24.10.29
83,광주광역시 남구 노대동,871,871,0,골드레이크,84.87,202408,13,"26,000",101동,9,개인,개인,2010,노대실로 89,-,직거래,-,24.08.16
84,광주광역시 남구 송하동,Jan-45,45,1,삼익,84.78,202408,13,"19,300",103,15,개인,개인,1997,서문대로556번길 6,-,중개거래,광주 남구,24.09.20
85,광주광역시 남구 주월동,1320,1320,0,양우내안애프레스티지,84.9222,202408,13,"50,000",105동,18,개인,개인,2021,대남대로223번길 10,-,중개거래,광주 남구,24.11.14
86,광주광역시 남구 월산동,1065,1065,0,반도유보라더퍼스트,59.8794,202408,13,"38,300",105동,17,개인,개인,2022,구성로8번길 6,-,중개거래,광주 남구,24.09.23
87,광주광역시 북구 문흥동,1010-6,1010,6,라인3,59.99,202408,13,"12,750",301,4,개인,개인,1994,문산로 7,-,중개거래,광주 북구,24.09.20
88,광주광역시 남구 주월동,1021-3,1021,3,극동마이다스빌2차,38.4554,202408,13,"9,100",201,8,개인,개인,2002,봉선로84번길 5-10,-,중개거래,광주 남구,24.09.13
89,광주광역시 북구 문흥동,971-1,971,1,현대,101.925,202408,13,"29,700",102,7,개인,개인,1994,대천로 195,-,중개거래,광주 북구,24.09.30
90,광주광역시 남구 봉선동,502,502,0,라인,84.7,202408,13,"24,200",101,23,개인,개인,1992,봉선로 91,-,중개거래,광주 남구,24.10.11
91,광주광역시 서구 치평동,1166-2,1166,2,대우금호,59.94,202408,12,"20,000",106,2,개인,개인,1998,치평로 107,-,중개거래,광주 서구,24.09.10
92,광주광역시 서구 쌍촌동,1228-1,1228,1,빛고을파크,59.85,202408,12,"15,000",101,13,개인,개인,1991,화정로 105,-,중개거래,광주 서구,24.10.14
93,광주광역시 서구 쌍촌동,1385,1385,0,상무한국아델리움,84.9546,202408,12,"42,500",103동,13,개인,개인,2019,내방로241번길 10,-,중개거래,"광주 남구, 광주 서구",24.09.20
94,광주광역시 북구 용봉동,1074-8,1074,8,현대,72.16,202408,12,"12,000",103,14,개인,개인,1990,비엔날레로 65,-,직거래,-,24.08.13
95,광주광역시 북구 용봉동,403-6,403,6,유창하이리빙맨션2,59.92,202408,12,"9,000",-,7,개인,개인,1993,반룡로 58,-,중개거래,광주 서구,-
96,광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202408,12,"13,600",309,5,개인,개인,1997,북문대로242번길 11,-,중개거래,광주 북구,24.09.09
97,광주광역시 북구 임동,637,637,0,임동중흥에스클래스센텀파크,84.9506,202408,12,"61,000",102동,18,개인,개인,2021,임동로 7,-,중개거래,광주 북구,24.09.27
98,광주광역시 서구 화정동,1020,1020,0,광명,59.88,202408,12,"13,900",101,14,개인,개인,1995,월드컵4강로28번길 50-18,-,중개거래,광주 서구,24.12.23
99,광주광역시 서구 화정동,1610,1610,0,유니버시아드힐스테이트2단지,84.98,202408,12,"51,500",201,28,개인,법인,2016,화정로 211,-,중개거래,광주 서구,24.11.29
100,광주광역시 북구 각화동,591,591,0,휴먼파크서희스타힐스,84.745,202408,12,"36,500",104동,6,개인,개인,2017,군왕로 311,-,중개거래,광주 북구,24.10.04
101,광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,75.9867,202408,12,"44,500",-,28,개인,개인,2020,경양로 234,20240921,중개거래,광주 동구,-
102,광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,59.9048,202408,12,"36,500",115,7,개인,개인,2020,경양로 234,-,중개거래,광주 동구,24.09.19
103,광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,75.9867,202408,12,"44,500",114,28,개인,개인,2020,경양로 234,-,중개거래,광주 동구,24.10.25
104,광주광역시 동구 계림동,1815,1815,0,두산위브2차,59.6875,202408,12,"34,300",207동,20,개인,개인,2018,계림로30번길 15,-,중개거래,광주 동구,24.11.08
105,광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,75.9867,202408,12,"48,000",107,28,개인,개인,2020,경양로 234,-,중개거래,광주 동구,24.10.16
106,광주광역시 북구 연제동,Jan-36,36,1,현대,84.945,202408,12,"17,000",103,19,개인,개인,1992,양일로 55,-,중개거래,광주 북구,24.10.10
107,광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,82.411,202408,12,"45,400",104동,12,개인,개인,2020,양일1로 31,-,중개거래,"광주 광산구, 광주 북구",24.11.05
108,광주광역시 북구 용두동,1111,1111,0,이안광주첨단아파트,84.7,202408,12,"39,200",110동,12,개인,개인,2017,용두마을길 13,-,중개거래,"광주 광산구, 광주 북구",24.09.30
109,광주광역시 남구 봉선동,1092,1092,0,봉선동제일풍경채엘리트파크,84.968,202408,12,"57,200",103동,18,개인,개인,2016,제석로80번길 5,-,직거래,-,24.08.19
110,광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202408,12,"12,000",312,11,개인,개인,1997,북문대로242번길 11,-,직거래,-,24.08.14
111,광주광역시 북구 운암동,140-11,140,11,중흥1,84.94,202408,12,"17,100",103,12,개인,개인,1991,금호로86번길 30,-,중개거래,광주 북구,24.10.08
112,광주광역시 북구 운암동,68,68,0,벽산블루밍메가씨티2단지,130.2912,202408,12,"51,500",벽산 블루밍 메가씨티 202,11,개인,개인,2008,서강로54번길 50,-,중개거래,"광주 남구, 광주 북구",25.02.03
113,광주광역시 북구 양산동,288-15,288,15,호반,37.83,202408,12,"7,500",101,10,개인,개인,1997,양산제로137번길 7,-,중개거래,광주 북구,24.09.27
114,광주광역시 북구 매곡동,290,290,0,서광인텔파크,84.8492,202408,12,"24,500",104,3,개인,개인,2003,하백로 45,-,중개거래,광주 북구,24.09.27
115,광주광역시 동구 학동,1022,1022,0,무등산아이파크,101.8981,202408,12,"84,500",107동,30,개인,개인,2017,남문로753번길 20,-,중개거래,광주 동구,24.10.02
116,광주광역시 서구 치평동,1171-6,1171,6,라인대주,59.9,202408,12,"26,000",204,10,개인,법인,1997,치평로 15,-,중개거래,광주 서구,24.10.14
117,광주광역시 북구 삼각동,672,672,0,극동마이다스빌,83.5865,202408,12,"17,800",제102,10,개인,개인,2001,설죽로389번길 33,-,중개거래,광주 북구,24.09.23
118,광주광역시 북구 삼각동,755-16,755,16,모아호반,59.79,202408,12,"10,000",102,6,개인,개인,1995,설죽로370번길 27,-,중개거래,광주 북구,24.09.23
119,광주광역시 남구 주월동,499,499,0,종원,37.8,202408,12,"8,000",B,2,개인,개인,1986,회서로22번가길 13,-,직거래,-,24.08.13
120,광주광역시 서구 치평동,1171-6,1171,6,라인대주,59.87,202408,12,"26,900",202,20,개인,개인,1997,치평로 15,-,중개거래,광주 서구,24.10.30
121,광주광역시 남구 양림동,505,505,0,휴먼시아1단지,75.77,202408,12,"30,500",101,6,개인,개인,2008,제중로 11,-,중개거래,광주 남구,24.10.15
122,광주광역시 북구 일곡동,817-5,817,5,청솔3차,48.45,202408,12,"9,500",301,1,개인,개인,2000,일곡마을로 225,-,중개거래,광주 북구,24.09.10
123,광주광역시 서구 금호동,1112,1112,0,금호지구대광로제비앙,66.2029,202408,12,"39,000",103동,5,개인,법인,2022,금호심곡길 21,-,중개거래,광주 서구,24.09.27
124,광주광역시 서구 금호동,818,818,0,부영(마재마을),80.1864,202408,12,"22,800",105,8,개인,개인,2000,화개1로24번길 10,-,직거래,-,24.08.14
125,광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202408,12,"48,000",207동,16,개인,개인,2019,효천3로 110,-,중개거래,광주 남구,24.10.30
126,광주광역시 서구 풍암동,664-6,664,6,동부센트레빌,84.601,202408,12,"30,000",제107,8,개인,개인,2003,풍암신흥로 40,-,중개거래,"광주 광산구, 광주 서구",24.09.27
127,광주광역시 광산구 신창동,1285,1285,0,광주신창동대광로제비앙아파트,74.6076,202408,12,"33,000",-,8,개인,개인,2016,장신로 306,20240919,중개거래,광주 광산구,-
128,광주광역시 광산구 수완동,908,908,0,우미린2차,84.835,202408,12,"47,500",202,8,개인,개인,2008,왕버들로132번길 22,-,중개거래,광주 광산구,24.09.25
129,광주광역시 광산구 신가동,1030,1030,0,신창7차부영사랑으로,84.9931,202408,12,"28,500",1309동,3,개인,개인,2006,신창로35번길 54,-,중개거래,광주 광산구,24.08.23
130,광주광역시 광산구 우산동,1572-2,1572,2,하남우미,49.92,202408,12,"9,766",101,1,개인,개인,1992,월곡산정로 40,-,직거래,-,24.08.14
131,광주광역시 광산구 운남동,387-22,387,22,삼성,59.91,202408,12,"18,000",110,18,개인,개인,1996,임방울대로 142-12,-,중개거래,광주 광산구,24.11.21
132,광주광역시 광산구 신가동,302-25,302,25,중흥2,59.955,202408,12,"14,800",206,4,개인,개인,1998,목련로382번길 114,-,중개거래,광주 광산구,24.09.09
133,광주광역시 광산구 운남동,794-3,794,3,운남주공7단지,49.83,202408,12,"14,000",705,8,개인,개인,2001,목련로153번길 56,-,직거래,-,24.08.22
134,광주광역시 광산구 신창동,1285,1285,0,광주신창동대광로제비앙아파트,74.6076,202408,12,"33,000",109동,8,개인,개인,2016,장신로 306,-,중개거래,광주 광산구,24.10.25
135,광주광역시 광산구 운남동,781-1,781,1,운남주공8단지,51.94,202408,12,"11,000",813,1,법인,개인,2000,목련로153번길 143,-,중개거래,광주 서구,24.10.04
136,광주광역시 광산구 신창동,462-2,462,2,신창동모아미래도,49.5,202408,12,"9,000",102,4,개인,개인,2000,북문대로419번길 27-7,-,중개거래,광주 광산구,24.09.25
137,광주광역시 광산구 소촌동,286-1,286,1,모아드림타운1차,36.3544,202408,12,"8,450",108,7,개인,개인,2000,소촌로86번길 17,-,중개거래,광주 광산구,24.09.11
138,광주광역시 광산구 장덕동,1046,1046,0,골드클래스,59.9817,202408,11,"35,000",102,16,개인,개인,2013,장덕로5번길 16,-,중개거래,광주 광산구,24.08.21
139,광주광역시 광산구 월곡동,685-1,685,1,운남주공10단지,84.86,202408,11,"31,500",1003,15,개인,개인,2003,사암로340번길 30,-,중개거래,광주 광산구,24.10.10
140,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.9173,202408,11,"55,300",113,7,개인,개인,2012,수등로123번길 21,-,중개거래,광주 광산구,24.08.30
141,광주광역시 광산구 신창동,1118,1118,0,신창3차호반베르디움,84.8581,202408,11,"32,400",304,14,개인,개인,2005,신창로161번길 19,-,중개거래,광주 광산구,24.10.28
142,광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202408,11,"20,000",302,7,개인,개인,2006,신창로161번길 34,-,중개거래,광주 광산구,24.09.06
143,광주광역시 광산구 도천동,627-1,627,1,중흥1차,59.94,202408,11,"10,400",105,13,개인,개인,1995,비아로62번길 7,-,중개거래,광주 광산구,24.08.19
144,광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202408,11,"57,000",108,1,개인,개인,2012,수등로123번길 21,-,중개거래,광주 광산구,24.10.31
145,광주광역시 동구 월남동,638,638,0,월남호반베르디움2차,78.2705,202408,11,"28,000",207,7,개인,개인,2016,남문로 307,-,중개거래,광주 동구,24.10.11
146,광주광역시 동구 산수동,723,723,0,무등산그린웰로제비앙,84.9676,202408,11,"46,200",110,11,개인,개인,2019,동계로 38,-,중개거래,광주 동구,24.09.23
147,광주광역시 서구 풍암동,1130,1130,0,금호1,134.826,202408,11,"54,000",101,16,개인,개인,2000,풍암중앙로 68,-,중개거래,광주 서구,24.11.08
148,광주광역시 남구 방림동,579,579,0,방림더퍼스트골드클래스,84.6746,202408,11,"55,500",103동,11,개인,개인,2024,큰방림길 41,-,중개거래,광주 남구,24.11.15
149,광주광역시 서구 쌍촌동,96,96,0,광명하이츠,84.93,202408,11,"19,200",101,9,개인,개인,1992,내방로251번길 10,-,중개거래,광주 서구,24.09.20
150,광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202408,11,"36,500",115,9,개인,개인,2014,첨단연신로 184,-,중개거래,광주 북구,24.08.30
151,광주광역시 동구 학동,270,270,0,현대,164.68,202408,11,"38,000",101,11,개인,개인,1998,증심천로89번길 16,-,중개거래,광주 서구,24.11.01
152,광주광역시 서구 금호동,809,809,0,호반리젠시빌5차,84.891,202408,11,"32,500",501,16,개인,개인,2002,화개1로78번길 8,-,중개거래,"광주 남구, 광주 서구",25.01.10
153,광주광역시 남구 압촌동,508,508,0,에너지밸리풍경채퍼스트파크,84.9651,202408,11,"35,000",104동,5,개인,개인,2022,도시첨단산업로 58,-,중개거래,광주 북구,24.08.23
154,광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202408,10,"40,800",105,13,개인,개인,2018,동배마을길 29,-,중개거래,"광주 광산구, 광주 북구",24.09.30
155,광주광역시 북구 일곡동,817-2,817,2,벽산,84.99,202408,10,"23,500",102,6,개인,개인,1997,우치로537번길 5,-,중개거래,광주 북구,24.10.28
156,광주광역시 북구 일곡동,819-3,819,3,청솔4차,48.45,202408,10,"10,200",401,8,개인,개인,2001,일곡마을로 10,-,중개거래,광주 북구,24.08.30
157,광주광역시 북구 문흥동,787-6,787,6,우성,96.64,202408,10,"15,900",105,2,개인,개인,1990,호동로 99,-,중개거래,"광주 북구, 광주 서구",24.08.29
158,광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9947,202408,10,"45,400",112동,6,개인,개인,2019,효천2로 1,-,중개거래,광주 남구,24.10.02
