NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
68,부산광역시 수영구 광안동,1334,1334,0,광안자이,84.57,202408,14,"85,600",101,9,개인,개인,2020,호암로29번길 50,-,중개거래,부산 수영구,24.09.10
69,부산광역시 수영구 광안동,175-3,175,3,월드파크5,43.2275,202408,14,"21,000",-,7,개인,개인,2018,남천바다로21번길 70,-,중개거래,부산 해운대구,24.08.30
70,부산광역시 사상구 삼락동,418-8,418,8,동양한신,72.18,202408,14,"21,900",102동,6,개인,개인,1995,운산로 25,-,중개거래,부산 사상구,24.10.31
71,부산광역시 사상구 주례동,10월 04일,10,4,엘지신주례2,59.97,202408,14,"15,800",205,5,개인,개인,1996,백양대로342번길 17,-,중개거래,부산 사상구,24.10.04
72,부산광역시 기장군 철마면 고촌리,684,684,0,고촌센트럴아파트,84.97,202408,14,"34,000",211,10,개인,개인,2014,고촌로 11,-,중개거래,부산 기장군,24.12.02
73,부산광역시 기장군 정관읍 용수리,1364,1364,0,정관신도시롯데캐슬,123.35,202408,14,"37,000",115,10,개인,개인,2008,정관3로 52,-,중개거래,부산 기장군,24.11.13
74,부산광역시 기장군 일광읍 삼성리,783,783,0,일광자이푸르지오1단지,84.9062,202408,14,"53,000",105,5,개인,개인,2020,해빛로 39-15,-,직거래,-,24.09.03
75,부산광역시 기장군 일광읍 삼성리,792,792,0,일광한신더휴센트럴포레2단지,59.8167,202408,14,"33,800",206동,17,개인,개인,2020,해빛3로 62,-,중개거래,부산 기장군,24.10.10
76,부산광역시 사상구 괘법동,821-5,821,5,풍경아파트,52.6948,202408,14,"28,466",-,12,개인,법인,2023,사상로250번길 10,-,직거래,-,24.08.30
77,부산광역시 강서구 명지동,Mar-95,3595,3,더샵명지퍼스트월드3단지,99.9247,202408,14,"75,000",304동,6,개인,개인,2020,명지국제2로 41,-,중개거래,부산 강서구,24.09.20
78,부산광역시 연제구 연산동,2307,2307,0,부산센텀푸르지오,84.9907,202408,14,"47,000",-,10,개인,개인,2015,고분로 280,20241015,중개거래,부산 연제구,-
79,부산광역시 연제구 연산동,2307,2307,0,부산센텀푸르지오,84.9907,202408,14,"47,000",102,10,개인,개인,2015,고분로 280,-,중개거래,부산 연제구,24.10.15
80,부산광역시 강서구 명지동,3594,3594,0,더샵명지퍼스트월드2단지,80.7864,202408,14,"56,000",211동,8,개인,개인,2020,명지국제7로 37,-,중개거래,"경남 김해시, 부산 강서구",24.10.14
81,부산광역시 강서구 명지동,Nov-30,3230,11,퀸덤1차에디슨타운,117.27,202408,14,"52,000",에디슨 타운 103동,11,개인,개인,2009,명지오션시티10로 17,-,중개거래,부산 강서구,24.12.10
82,부산광역시 연제구 거제동,1468-1,1468,1,거제동월드메르디앙,84.9171,202408,14,"60,000",104,10,개인,개인,2005,거제천로 233,-,중개거래,부산 연제구,24.10.31
83,부산광역시 사상구 주례동,03월 16일,3,16,엘지신주례1,84.973,202408,14,"27,000",108,12,개인,개인,1996,백양대로342번길 16,-,중개거래,부산 사상구,24.11.08
84,부산광역시 강서구 명지동,3232,3232,0,퀸덤1차아인슈타인타운,101.4,202408,14,"39,700",아인슈타인 타운 305동,1,개인,개인,2009,명지오션시티11로 51,-,중개거래,부산 강서구,24.08.29
85,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,74.6718,202408,14,"54,500",212동,13,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,24.08.30
86,부산광역시 강서구 명지동,3594,3594,0,더샵명지퍼스트월드2단지,84.9584,202408,14,"59,900",207동,24,개인,개인,2020,명지국제7로 37,-,중개거래,부산 강서구,24.09.27
87,부산광역시 기장군 기장읍 동부리,159-1,159,1,동보빌라,84.77,202408,14,"11,500",-,4,개인,개인,1991,차성로326번길 14,-,직거래,-,24.08.30
88,부산광역시 사상구 주례동,03월 16일,3,16,엘지신주례1,59.97,202408,14,"16,000",106,20,개인,개인,1996,백양대로342번길 16,-,중개거래,부산 사상구,24.11.08
89,부산광역시 연제구 연산동,Apr-35,2235,4,선경,164.95,202408,14,"50,000",108,12,개인,개인,1995,과정로 74,-,직거래,-,24.09.13
90,부산광역시 연제구 연산동,2341,2341,0,연제롯데캐슬데시앙,59.91,202408,14,"56,800",105,16,개인,개인,2018,월드컵대로 55,-,중개거래,"부산 사하구, 부산 연제구",24.10.10
91,부산광역시 수영구 민락동,181-79,181,79,광안KCC스위첸하버뷰,40.3845,202408,14,"43,000",102,14,개인,개인,2021,민락수변로 49,-,중개거래,부산 수영구,24.09.20
92,부산광역시 수영구 민락동,773,773,0,e편한세상광안비치,84.988,202408,14,"67,500",102동,17,개인,개인,2016,민락수변로7번길 60,-,중개거래,부산 수영구,24.10.31
93,부산광역시 수영구 민락동,266,266,0,광안현대하이페리온,159.5248,202408,14,"75,000",103,2,개인,개인,2007,광남로223번길 31,-,중개거래,부산 수영구,24.10.15
94,부산광역시 연제구 연산동,2382,2382,0,힐스테이트연산,59.9797,202408,13,"50,000",101동,5,개인,개인,2021,봉수로 2,-,중개거래,부산 연제구,24.09.30
95,부산광역시 연제구 연산동,2352,2352,0,연산더샵,59.8812,202408,13,"48,800",101,7,개인,개인,2019,연수로 130,-,중개거래,부산 연제구,24.10.07
96,부산광역시 사상구 모라동,203,203,0,모라벽산,59.88,202408,13,"14,800",106동,4,개인,개인,2001,백양대로934번길 84,-,중개거래,부산 사상구,24.09.27
97,부산광역시 사상구 모라동,986-3,986,3,대상로웰아파트,48.3472,202408,13,"16,700",-,4,개인,법인,2018,사상로 504,-,중개거래,부산 사상구,24.08.30
98,부산광역시 사상구 모라동,421,421,0,학산그린타운,78.68,202408,13,"14,000",1,13,개인,개인,1993,모라로 136-20,-,중개거래,부산 사상구,24.09.30
99,부산광역시 연제구 연산동,2367,2367,0,연산롯데캐슬골드포레,84.9813,202408,13,"69,500",103동,5,개인,개인,2020,황령산로 615,-,중개거래,부산 연제구,24.11.08
100,부산광역시 연제구 연산동,2352,2352,0,연산더샵,59.8812,202408,13,"52,700",101,15,개인,개인,2019,연수로 130,-,중개거래,부산 연제구,24.10.30
101,부산광역시 연제구 연산동,2367,2367,0,연산롯데캐슬골드포레,59.849,202408,13,"55,900",110동,6,개인,개인,2020,황령산로 615,-,중개거래,"부산 연제구, 부산 해운대구",24.11.29
102,부산광역시 연제구 연산동,243-18,243,18,연산엘지,59.997,202408,13,"25,300",116,20,개인,개인,1999,고분로 200,-,중개거래,부산 연제구,24.09.11
103,부산광역시 수영구 남천동,148-4,148,4,삼익비치,148.2,202408,13,"225,000",311,12,개인,개인,1981,광안해변로 100,-,중개거래,부산 수영구,24.10.10
104,부산광역시 수영구 남천동,556-3,556,3,뉴비치,41.46,202408,13,"48,000",508,5,개인,법인,1988,광안해변로15번길 68,-,중개거래,부산 수영구,24.09.26
105,부산광역시 사상구 괘법동,541-3,541,3,올유레스틴뷰,37.8214,202408,13,"15,000",-,15,개인,개인,2018,사상로202번길 60,-,중개거래,부산 사상구,24.10.04
106,부산광역시 수영구 민락동,336-48,336,48,민락동센텀메르빌,68.2215,202408,13,"46,200",102,20,개인,개인,2014,광안해변로 446,-,중개거래,"부산 수영구, 부산 해운대구",24.09.03
107,부산광역시 수영구 민락동,778,778,0,센텀비스타동원,84.9316,202408,13,"77,500",101동,11,개인,개인,2017,수영로 754,-,중개거래,부산 수영구,24.09.25
108,부산광역시 수영구 광안동,1334,1334,0,광안자이,73.67,202408,13,"69,500",107,2,개인,개인,2020,호암로29번길 50,-,중개거래,부산 수영구,24.11.07
109,부산광역시 기장군 정관읍 달산리,1207,1207,0,정관1차동원로얄듀크,59.997,202408,13,"22,500",112,3,개인,개인,2013,산단4로 139,-,중개거래,부산 기장군,24.08.29
110,부산광역시 수영구 망미동,208-1,208,1,동림,49.26,202408,13,"34,500",-,5,개인,개인,1982,구락로 92,-,직거래,-,-
111,부산광역시 기장군 정관읍 용수리,1322,1322,0,정관신동아파밀리에,152.64,202408,13,"58,500",110,9,개인,개인,2008,정관5로 75,-,중개거래,부산 기장군,25.02.28
112,부산광역시 기장군 정관읍 용수리,1403,1403,0,정관신도시한진해모로,110.1369,202408,13,"39,000",-,12,개인,개인,2008,정관로 548,20241028,중개거래,부산 기장군,-
113,부산광역시 기장군 정관읍 용수리,1403,1403,0,정관신도시한진해모로,110.1369,202408,13,"39,000",1615,12,개인,개인,2008,정관로 548,-,중개거래,부산 기장군,24.11.21
114,부산광역시 사상구 주례동,10월 04일,10,4,엘지신주례2,59.97,202408,13,"16,100",205,10,개인,법인,1996,백양대로342번길 17,-,중개거래,"부산 부산진구, 부산 사상구",24.09.10
115,부산광역시 사상구 주례동,955-2,955,2,주례청구,59.99,202408,13,"16,500",111,18,개인,개인,2002,백양대로494번길 38,-,중개거래,부산 사상구,24.09.23
116,부산광역시 사상구 덕포동,386-3,386,3,덕포동벽산블루밍,74.8376,202408,13,"26,000",102,11,개인,개인,2006,사상로342번길 39,-,중개거래,부산 사상구,24.09.30
117,부산광역시 사상구 덕포동,761-1,761,1,자유,61.56,202408,13,"9,300",2,15,개인,개인,1989,백양대로 820,-,중개거래,부산 사상구,24.09.09
118,부산광역시 강서구 명지동,3594,3594,0,더샵명지퍼스트월드2단지,84.997,202408,13,"60,900",207동,11,개인,개인,2020,명지국제7로 37,-,중개거래,부산 강서구,24.09.04
119,부산광역시 강서구 명지동,3361,3361,0,에일린의 뜰,84.9898,202408,13,"55,000",110,13,개인,개인,2015,명지국제5로 60,-,중개거래,부산 강서구,24.10.25
120,부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,84.97,202408,13,"35,000",103,13,개인,개인,2008,명지오션시티2로 71,-,중개거래,부산 강서구,25.01.31
121,부산광역시 강서구 지사동,1184-1,1184,1,지사금강펜테리움,59.9875,202408,13,"12,500",117,15,개인,개인,2013,과학산단2로20번길 69,-,중개거래,부산 수영구,24.08.13
122,부산광역시 사상구 엄궁동,726,726,0,롯데캐슬,126.2789,202408,13,"53,000",204,27,개인,개인,2010,엄궁북로 62,-,중개거래,부산 사상구,24.11.20
123,부산광역시 사상구 엄궁동,669-2,669,2,엄궁대림,59.85,202408,13,"13,800",106,1,개인,개인,1999,엄궁로 158,-,중개거래,부산 사상구,24.09.20
124,부산광역시 사상구 엄궁동,669-2,669,2,엄궁대림,59.85,202408,13,"15,900",101,11,개인,개인,1999,엄궁로 158,-,중개거래,부산 사상구,24.09.10
125,부산광역시 연제구 거제동,1475,1475,0,쌍용,84.971,202408,13,"59,900",-,14,개인,개인,2002,법원북로 13,20240911,중개거래,부산 연제구,-
126,부산광역시 연제구 연산동,2352,2352,0,연산더샵,84.9819,202408,13,"63,500",104,22,개인,개인,2019,연수로 130,-,중개거래,부산 연제구,24.10.08
127,부산광역시 부산진구 전포동,890-1,890,1,한일유앤아이(890-1),84.44,202408,13,"27,000",-,14,개인,법인,2006,전포대로171번길 13,-,중개거래,부산 부산진구,24.10.14
128,부산광역시 동래구 안락동,472-57,472,57,안락SKVIEW,115.65,202408,13,"47,600",107,6,개인,개인,1999,충렬대로 487,-,중개거래,부산 동래구,24.09.23
129,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,58.01,202408,13,"17,500",301,10,개인,개인,1989,백양관문로 10,-,중개거래,부산 부산진구,24.08.26
130,부산광역시 동구 좌천동,808,808,0,동원드림타운,84.9341,202408,13,"35,300",102,11,개인,개인,2002,고관로 173,-,중개거래,부산 동구,24.09.20
131,부산광역시 영도구 동삼동,1180,1180,0,부산오션시티푸르지오,84.8285,202408,13,"37,000",104동,12,개인,개인,2022,동삼오션로 30,-,중개거래,부산 영도구,24.09.02
132,부산광역시 동구 초량동,1218,1218,0,e편한세상부산항,84.7066,202408,13,"57,500",103동,7,개인,개인,2019,홍곡로 50,-,중개거래,부산 동구,24.09.05
133,부산광역시 부산진구 범천동,865,865,0,서면유림노르웨이숲,84.989,202408,13,"44,500",102,34,개인,개인,2014,신천대로 71,-,중개거래,부산 부산진구,24.10.18
134,부산광역시 부산진구 연지동,406,406,0,연지자이2차,84.9215,202408,13,"45,600",204,19,개인,개인,2011,초연로 11,-,중개거래,부산 부산진구,24.10.02
135,부산광역시 부산진구 연지동,Jun-50,50,6,화인,59.72,202408,13,"18,900",103,5,개인,개인,1996,동평로291번길 30,-,중개거래,부산 부산진구,24.10.14
136,부산광역시 부산진구 초읍동,676,676,0,포레나부산초읍,59.9158,202408,13,"39,500",111,17,개인,개인,2020,초연로 6,-,중개거래,부산 부산진구,24.09.20
137,부산광역시 부산진구 초읍동,676,676,0,포레나부산초읍,59.9158,202408,13,"39,500",-,17,개인,개인,2020,초연로 6,20240822,중개거래,부산 부산진구,-
138,부산광역시 부산진구 초읍동,173-8,173,8,세원秀아파트,84.7339,202408,13,"30,000",-,11,개인,개인,2018,성지로 130,-,직거래,-,24.08.22
139,부산광역시 동래구 명륜동,757,757,0,명륜아이파크1단지,126.9945,202408,13,"113,500",105,19,개인,개인,2013,명륜로 170,-,중개거래,부산 동래구,24.10.25
140,부산광역시 영도구 대교동2가,185-3,185,3,더퍼스트아파트,61.64,202408,13,"31,275",-,7,개인,법인,2023,태종로100번길 15,-,직거래,-,24.08.19
141,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,84.7288,202408,13,"74,500",108동,28,개인,개인,2021,동성로 50,-,중개거래,부산 부산진구,24.10.25
142,부산광역시 중구 부평동4가,Jan-42,42,1,백운집시티타워,84.86,202408,13,"27,500",-,15,개인,개인,2012,흑교로35번길 26,-,중개거래,부산 중구,24.10.04
143,부산광역시 동구 초량동,1165-11,1165,11,부산역유림줄리엣,16.7238,202408,13,"6,300",1,7,개인,개인,2014,중앙대로274번길 7-3,-,중개거래,부산 동구,24.09.25
144,부산광역시 동구 초량동,723,723,0,초량베스티움센트럴베이,59.9823,202408,13,"44,000",103,20,개인,개인,2021,홍곡로 37,-,중개거래,부산 동구,24.10.11
145,부산광역시 남구 문현동,366-14,366,14,삼한사랑채,84.99,202408,13,"26,200",삼한 사랑채,15,개인,개인,2007,수영로 18-8,-,중개거래,부산 남구,24.12.19
146,부산광역시 남구 문현동,1234,1234,0,베스티움,59.9574,202408,13,"46,700",104동,23,개인,개인,2019,고동골로 29,-,중개거래,부산 남구,24.10.31
147,부산광역시 서구 부민동1가,12월 02일,12,2,다사랑빌,53.09,202408,13,"19,700",-,14,개인,개인,2016,구덕로222번길 14,-,중개거래,부산 중구,24.09.23
148,부산광역시 동래구 사직동,1055,1055,0,사직역삼정그린코아더베스트2차,81.87,202408,13,"70,500",202동,3,개인,개인,2018,사직로 16,-,중개거래,부산 동래구,24.10.11
149,부산광역시 동래구 사직동,1058,1058,0,쌍용더플래티넘사직아시아드아파트,84.5907,202408,13,"88,000",104동,14,개인,개인,2020,아시아드대로134번길 14,-,중개거래,부산 동래구,24.10.18
150,부산광역시 서구 서대신동3가,769,769,0,대신더샵,74.94,202408,13,"50,300",105,2,개인,개인,2018,꽃마을로 48,-,중개거래,부산 서구,24.10.15
151,부산광역시 서구 서대신동3가,285,285,0,서대신부백자연애,67.5213,202408,13,"24,200",-,7,개인,개인,2017,구덕로345번길 7,-,중개거래,부산 서구,24.10.18
152,부산광역시 남구 대연동,1858,1858,0,대연힐스테이트푸르지오,99.51,202408,13,"84,000",111,21,개인,개인,2013,수영로 345,-,중개거래,부산 남구,24.12.06
153,부산광역시 동래구 낙민동,Jan-93,93,1,한신,59.84,202408,13,"25,200",102,13,개인,개인,1999,안남로 46,-,중개거래,부산 동래구,24.09.27
154,부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,49.31,202408,13,"23,100",103동,17,개인,법인,2018,수영로 135,-,직거래,-,24.09.05
