NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
20,부산광역시 남구 대연동,1272-2,1272,2,동원로얄듀크,84.9809,202308,14,"56,000",202,13,-,-,2005,못골로41번길 13,-,중개거래,부산 남구,23.10.13
21,부산광역시 해운대구 재송동,1196,1196,0,더샵센텀스타,109.14,202308,14,"100,000",A,15,-,-,2008,센텀동로 123,-,중개거래,부산 해운대구,24.01.22
22,부산광역시 북구 금곡동,1895,1895,0,화명뜨란채,59.77,202308,14,"24,500",105,4,-,-,2004,화명신도시로 219,-,중개거래,부산 북구,23.10.26
23,부산광역시 남구 대연동,72-23,72,23,대승타워,33.1,202308,14,"7,500",-,17,-,-,1998,수영로 304,-,중개거래,부산 남구,23.08.31
24,부산광역시 중구 보수동3가,61-19,61,19,한웅드리머스,49.7797,202308,14,"27,868",한웅드리머스,15,-,-,2022,흑교로59번길 16-1,-,직거래,-,24.01.23
25,부산광역시 동래구 안락동,1242,1242,0,안락뜨란채2단지,84.92,202308,14,"46,500",204,10,-,-,2005,연안로 74,-,중개거래,부산 동래구,23.09.22
26,부산광역시 남구 대연동,1878,1878,0,대연롯데캐슬레전드2단지,84.98,202308,14,"64,000",203동,15,-,-,2018,수영로 135,-,중개거래,부산 남구,23.09.07
27,부산광역시 동래구 안락동,433-4,433,4,충렬지음,47.881,202308,14,"21,300",-,13,-,-,2019,충렬대로 370,-,중개거래,부산 동래구,23.11.22
28,부산광역시 동래구 수안동,666-1,666,1,한진,59.4,202308,14,"29,200",104,20,-,-,1996,충렬대로200번길 25,-,중개거래,부산 동래구,23.10.04
29,부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,84.95,202308,14,"68,500",105동,27,-,-,2018,수영로 135,-,중개거래,부산 남구,23.12.08
30,부산광역시 남구 대연동,255-9,255,9,장백,84.75,202308,14,"19,000",1호,10,-,-,2005,황령대로319번길 110,-,직거래,-,23.08.16
31,부산광역시 동래구 사직동,1058,1058,0,쌍용더플래티넘사직아시아드아파트,59.9481,202308,14,"55,000",105동,14,-,-,2020,아시아드대로134번길 14,-,직거래,-,23.08.14
32,부산광역시 동래구 온천동,1129-2,1129,2,온천화신아파트,139.61,202308,14,"28,000",2,2,-,-,1991,쇠미로235번길 9,-,직거래,-,23.08.23
33,부산광역시 동래구 온천동,1186,1186,0,동서산장,83.07,202308,14,"20,000",3,4,-,-,1985,쇠미로 209-3,-,직거래,-,23.09.26
34,부산광역시 부산진구 가야동,657-50,657,50,동원,60.57,202308,14,"15,000",1,1,-,-,1985,엄광로 70,-,중개거래,부산 부산진구,23.10.31
35,부산광역시 부산진구 가야동,588,588,0,반도보라빌,84.8598,202308,14,"43,000",104,15,-,-,2005,가야공원로 41,-,중개거래,부산 부산진구,23.12.21
36,부산광역시 서구 토성동1가,01월 25일,25,1,토성동경동리인타워,63.7565,202308,14,"50,000",102동,23,-,-,2018,보수대로 27,-,직거래,-,23.08.16
37,부산광역시 북구 화명동,2324,2324,0,화명롯데캐슬카이저,131.05,202308,14,"71,000",507,9,-,-,2012,금곡대로 166,-,중개거래,부산 북구,23.10.30
38,부산광역시 북구 화명동,1150,1150,0,동원로얄듀크,59.9905,202308,14,"28,400",111,23,-,-,2004,금곡대로 228,-,중개거래,부산 북구,23.10.13
39,부산광역시 북구 화명동,2341,2341,0,화명푸르지오헤리센트,39.7542,202308,14,"24,700",104,6,-,-,2021,산성로 28,-,직거래,-,23.09.11
40,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202308,14,"52,000",122동,20,-,-,2021,동성로 50,-,중개거래,부산 남구 부산 부산진구,23.12.29
41,부산광역시 북구 화명동,2306,2306,0,대림쌍용강변타운,84.97,202308,14,"50,000",702,18,-,-,2004,화명신도시로 39,-,중개거래,부산 북구,23.11.10
42,부산광역시 동구 초량동,1218,1218,0,e편한세상부산항,69.9391,202308,14,"57,000",104동,24,-,-,2019,홍곡로 50,-,중개거래,부산 동구,23.10.11
43,부산광역시 해운대구 반송동,697,697,0,동화마을5,55.412,202308,14,"18,500",-,5,-,-,2018,반송로 816,-,직거래,-,23.08.25
44,부산광역시 북구 화명동,749,749,0,화명유림,59.921,202308,14,"18,300",104,14,-,-,2000,화명대로 110,-,중개거래,부산 북구,23.10.10
45,부산광역시 서구 서대신동2가,Jan-83,83,1,(83-1),39.18,202308,14,"11,200",-,4,-,-,2002,구덕로301번길 15,-,중개거래,부산 서구,23.10.10
46,부산광역시 부산진구 연지동,23-17,23,17,연지2청구,84.72,202308,14,"25,000",102,25,-,-,2002,동평로291번길 30-17,-,직거래,-,23.08.31
47,부산광역시 영도구 영선동4가,1298,1298,0,영선2동4동,36.36,202308,14,"16,000",2호,3,-,-,1969,절영로 227,-,중개거래,부산 금정구,23.09.14
48,부산광역시 부산진구 연지동,322,322,0,한신타워,84.6,202308,14,"26,700",105,19,-,-,1994,성지로61번길 30,-,중개거래,부산 부산진구,23.10.06
49,부산광역시 기장군 일광읍 삼성리,783,783,0,일광자이푸르지오1단지,84.9062,202308,14,"52,000",105,5,-,-,2020,해빛로 39-15,-,중개거래,부산 기장군,23.10.31
50,부산광역시 기장군 일광읍 삼성리,810,810,0,일광대성베르힐,84.5535,202308,14,"46,000",106동,7,-,-,2020,해빛5로 14,-,중개거래,부산 기장군,23.09.20
51,부산광역시 사상구 괘법동,516-3,516,3,괘법한신2,115.02,202308,14,"38,500",209,25,-,-,1998,낙동대로1210번길 33,-,중개거래,부산 사상구,23.10.23
52,부산광역시 사상구 괘법동,516-3,516,3,괘법한신2,84.96,202308,14,"35,000",206,14,-,-,1998,낙동대로1210번길 33,-,중개거래,부산 사상구,23.09.22
53,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,78.1676,202308,14,"49,857",102동,31,-,-,2023,중앙천로 81-12,-,중개거래,부산 연제구,23.09.07
54,부산광역시 연제구 연산동,2331,2331,0,브라운스톤연제2단지,84.9558,202308,14,"49,900",202,12,-,-,2016,연제로8번길 30,-,중개거래,부산 연제구,23.09.18
55,부산광역시 금정구 부곡동,225-6,225,6,경남한신,84.95,202308,14,"41,000",103,20,-,-,1995,중앙대로1685번길 24,-,중개거래,부산 금정구,23.11.27
56,부산광역시 기장군 기장읍 교리,2,2,0,이진캐스빌블루1차,71.722,202308,14,"30,500",105,3,-,-,2011,차성로 461,-,중개거래,부산 기장군,23.11.02
57,부산광역시 금정구 부곡동,268-2,268,2,부곡동푸르지오,84.41,202308,14,"43,000",104,16,-,-,2007,중앙대로 1617-12,-,중개거래,부산 금정구,23.10.27
58,부산광역시 사하구 당리동,07월 16일,16,7,당리동1차동원베네스트,74.209,202308,14,"16,800",102,8,-,-,2005,제석로 160,-,중개거래,부산 사하구,23.09.26
59,부산광역시 강서구 명지동,3235,3235,0,엘크루솔마레,84.981,202308,14,"44,000",101,9,-,-,2014,명지오션시티12로 10,-,중개거래,부산 강서구,23.10.04
60,부산광역시 해운대구 중동,1818,1818,0,해운대힐스테이트위브,109.277,202308,14,"93,000",티-105동,24,-,-,2015,좌동순환로433번길 30,-,중개거래,부산 해운대구,23.10.24
61,부산광역시 해운대구 중동,1839,1839,0,롯데캐슬스타,84.9952,202308,14,"105,000","104동(아파트,오피스텔)",39,-,-,2020,중동2로34번길 15,-,중개거래,부산 해운대구,23.10.13
62,부산광역시 해운대구 중동,1554,1554,0,아크로뷰,20.25,202308,14,"10,200",-,13,-,-,2004,우동3로 4,-,중개거래,부산 해운대구,23.11.21
63,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,78.0669,202308,14,"49,080",102동,21,-,-,2023,중앙천로 81-12,-,직거래,-,23.09.05
64,부산광역시 사하구 구평동,497,497,0,부산구평동한신휴플러스,84.9936,202308,14,"25,300",101,17,-,-,2013,을숙도대로709번길 22,-,중개거래,부산 사하구,23.09.08
65,부산광역시 기장군 정관읍 용수리,1275,1275,0,정관양우내안愛,59.9527,202308,14,"22,000",105동,15,-,-,2016,정관5로 144,-,중개거래,부산 기장군,23.10.16
66,부산광역시 사하구 구평동,517,517,0,e편한세상사하,84.9947,202308,14,"34,500",105동,7,-,-,2016,서포로30번길 26,-,중개거래,부산 사하구,23.09.20
67,부산광역시 연제구 거제동,1029-2,1029,2,동원타워,84.98,202308,14,"33,000",102,5,-,-,1996,월드컵대로243번길 19,-,중개거래,부산 연제구,23.08.17
68,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,202308,14,"11,900",117,9,-,-,1996,다대낙조2길 215,-,중개거래,부산 사하구,23.10.13
69,부산광역시 해운대구 좌동,1398,1398,0,엘지,84.973,202308,14,"56,000",-,1,-,-,1997,대천로103번길 61,20231110,중개거래,부산 해운대구,-
70,부산광역시 금정구 구서동,563-40,563,40,금강부광,84.8,202308,14,"24,800",101,19,-,-,1997,금샘로229번길 29,-,중개거래,부산 금정구,23.08.29
71,부산광역시 사상구 학장동,173-16,173,16,구덕극동,84.92,202308,14,"15,600",-,23,-,-,1996,학감대로 62,-,중개거래,부산 사상구,23.09.15
72,부산광역시 연제구 거제동,1088-5,1088,5,다뉴브,83.16,202308,14,"32,000",101,14,-,-,1993,월드컵대로252번길 5,-,직거래,-,23.08.16
73,부산광역시 금정구 청룡동,350,350,0,경동,59.79,202308,14,"21,800",106,14,-,-,1997,청룡예전로 74,-,중개거래,부산 금정구,23.10.13
74,부산광역시 사하구 다대동,Feb-94,94,2,국제그린,45.5,202308,14,"7,200",7,8,-,-,1995,다대로381번길 75,-,중개거래,부산 사하구,23.08.29
75,부산광역시 수영구 수영동,445-4,445,4,해마루아파트,49.37,202308,14,"23,250",-,8,-,-,2015,수영로725번길 47,-,중개거래,부산 수영구,23.08.25
76,부산광역시 기장군 기장읍 청강리,333,333,0,청강주공,39.99,202308,14,"17,000",211,5,-,-,1991,청강로 6,-,중개거래,부산 기장군,23.08.16
77,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,78.0669,202308,14,"49,466",102동,23,-,-,2023,중앙천로 81-12,-,직거래,-,23.09.07
78,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,78.1676,202308,14,"48,775",102동,9,-,-,2023,중앙천로 81-12,-,중개거래,부산 연제구,23.09.01
79,부산광역시 사하구 다대동,1550,1550,0,몰운대,49.08,202308,14,"10,300",114,7,-,-,1996,다대낙조2길 215,-,중개거래,부산 사하구,23.09.20
80,부산광역시 수영구 망미동,1168,1168,0,수영SKVIEW2단지,59.6016,202308,14,"33,000",201동,5,-,-,2019,망미배산로70번라길 8,-,중개거래,부산 남구,23.09.25
81,부산광역시 수영구 망미동,1128,1128,0,이편한세상2차,84.939,202308,14,"35,500",203,7,-,-,2004,좌수영로 204,-,중개거래,부산 연제구,23.08.30
82,부산광역시 사상구 주례동,279,279,0,동유네이처하우스,84.9885,202308,14,"18,300",-,10,-,-,2006,양지로42번길 71,-,중개거래,부산 사상구,23.10.10
83,부산광역시 수영구 민락동,Aug-32,32,8,병산프리덤,82.35,202308,14,"30,000",주건축물제1,8,-,-,2014,민락본동로27번길 64,-,중개거래,부산 남구 부산 수영구,23.08.16
84,부산광역시 기장군 정관읍 방곡리,385,385,0,서희스타힐스,59.83,202308,14,"19,500",306,5,-,-,2011,방곡3로 11,-,중개거래,부산 기장군,23.09.08
85,부산광역시 금정구 구서동,563-40,563,40,금강부광,84.8,202308,14,"24,000",102,13,-,-,1997,금샘로229번길 29,-,직거래,-,23.08.16
86,부산광역시 사상구 주례동,1288,1288,0,주례경동리인,67.7557,202308,14,"32,400",106동,19,-,-,2017,백양대로 526,-,중개거래,부산 사상구,23.09.20
87,부산광역시 사상구 주례동,03월 16일,3,16,엘지신주례1,59.97,202308,14,"16,500",105,11,-,-,1996,백양대로342번길 16,-,중개거래,부산 사상구,23.09.18
88,부산광역시 금정구 서동,622,622,0,성지아파트,84.6425,202308,14,"25,600",101,9,-,-,2004,명서로 94,-,중개거래,부산 동래구,23.08.30
89,부산광역시 사상구 주례동,939,939,0,주례1차동일,139.35,202308,14,"43,000",104,20,-,-,1998,백양대로494번길 10,-,중개거래,부산 사상구,23.08.31
90,부산광역시 강서구 명지동,3328,3328,0,명지협성휴포레,59.9858,202308,14,"33,500",114동,20,-,-,2016,명지국제5로 141,-,중개거래,부산 강서구,23.09.01
91,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,66.2816,202308,13,"43,196",101동,12,-,-,2023,중앙천로 81-12,-,직거래,-,23.09.01
92,부산광역시 기장군 정관읍 용수리,1275,1275,0,정관양우내안愛,59.8986,202308,13,"23,000",101동,10,-,-,2016,정관5로 144,-,중개거래,부산 기장군,23.10.30
93,부산광역시 강서구 명지동,3404,3404,0,더힐시그니처,135.8022,202308,13,"84,000",106동,3,-,-,2019,명지국제7로 110,-,중개거래,부산 강서구,23.08.21
94,부산광역시 강서구 명지동,3343,3343,0,명지2차금강펜테리움센트럴파크,66.0657,202308,13,"35,200",202동,17,-,-,2016,명지국제5로 109,-,중개거래,부산 강서구,23.09.08
95,부산광역시 해운대구 좌동,1398,1398,0,엘지,49.83,202308,13,"24,800",125,14,-,-,1997,대천로103번길 61,-,중개거래,부산 해운대구,23.08.30
96,부산광역시 수영구 수영동,475-15,475,15,센텀그레이스아파트,53.5275,202308,13,"21,300",센텀 그레이스 아파트,2,-,-,2017,수미로42번길 26,-,중개거래,부산 수영구,23.09.13
97,부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202308,13,"49,000",101,18,-,-,2010,금강로335번길 90,-,중개거래,부산 금정구 부산 연제구,23.09.21
98,부산광역시 사상구 주례동,03월 16일,3,16,엘지신주례1,59.97,202308,13,"15,880",106,11,-,-,1996,백양대로342번길 16,-,중개거래,부산 사상구,23.08.31
99,부산광역시 연제구 거제동,1510,1510,0,거제동롯데캐슬피렌체,140.4676,202308,13,"119,000",102,32,-,-,2011,월드컵대로 266,-,중개거래,부산 연제구,23.10.23
100,부산광역시 금정구 부곡동,958,958,0,부곡늘푸른아파트,40.23,202308,13,"9,800",119,7,-,-,1991,동현로 67,-,중개거래,부산 금정구,23.10.13
101,부산광역시 연제구 연산동,2397,2397,0,연제SKVIEWCentral,67.3083,202308,13,"45,344",103동,29,-,-,2023,중앙천로 81-12,-,직거래,-,23.09.07
102,부산광역시 연제구 연산동,2380,2380,0,e편한세상연산더퍼스트,84.8465,202308,13,"53,800",103동,13,-,-,2021,반송로 40,-,직거래,-,23.08.16
103,부산광역시 연제구 연산동,2298,2298,0,연산경동메르빌,91.6028,202308,13,"53,300",101,45,-,-,2013,연수로 110,-,중개거래,부산 남구 부산 연제구,23.11.13
104,부산광역시 연제구 연산동,346-11,346,11,동원베네스트,84.4977,202308,13,"31,000",101,11,-,-,2006,과정로294번길 10,-,중개거래,부산 연제구,23.09.22
105,부산광역시 부산진구 전포동,908,908,0,서면아이파크1단지,59.7846,202308,13,"49,300",115동,18,-,-,2021,동성로 50,-,중개거래,부산 부산진구,23.09.22
106,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202308,13,"38,000",103,3,-,-,1997,전포대로 294,-,중개거래,부산 부산진구,23.09.07
107,부산광역시 동래구 사직동,1017,1017,0,사직쌍용예가,84.965,202308,13,"39,500",121,12,-,-,2006,사직로 80,-,중개거래,부산 동래구,23.09.04
108,부산광역시 동래구 안락동,1251,1251,0,강변뜨란채,84.92,202308,13,"48,000",105,10,-,-,2006,안남로 79,-,중개거래,부산 동래구,23.11.15
109,부산광역시 남구 대연동,1878,1878,0,대연롯데캐슬레전드2단지,84.95,202308,13,"64,300",201동,10,-,-,2018,수영로 135,-,중개거래,부산 남구,23.10.05
110,부산광역시 북구 덕천동,802,802,0,덕천주공1,36.16,202308,13,"8,850",101,14,-,-,1991,덕천로 74,-,중개거래,부산 북구,23.08.22
111,부산광역시 동래구 온천동,758-12,758,12,동래SKVIEW,84.7556,202308,13,"55,000",103,8,-,-,2006,중앙대로1381번길 52,-,중개거래,부산 동래구,23.09.20
112,부산광역시 북구 화명동,512,512,0,그린숲속아파트,59.82,202308,13,"12,000",105,14,-,-,1996,산성로 88,-,중개거래,부산 북구,23.09.13
113,부산광역시 북구 화명동,313,313,0,도시화명그린(313),59.82,202308,13,"16,100",102,10,-,-,1996,양달로 80-18,-,중개거래,부산 북구,23.08.30
114,부산광역시 북구 화명동,310,310,0,코오롱,84.99,202308,13,"25,000",104,9,-,-,1997,양달로 80-11,-,중개거래,부산 북구,23.09.13
115,부산광역시 북구 화명동,2324,2324,0,화명롯데캐슬카이저,131.05,202308,13,"75,000",109,15,-,-,2012,금곡대로 166,-,중개거래,부산 북구,23.09.27
116,부산광역시 동래구 명장동,623,623,0,e편한세상동래명장1단지,84.98,202308,13,"57,000",103동,17,-,-,2019,명장로 65,-,중개거래,부산 동래구,23.10.05
117,부산광역시 북구 화명동,2324,2324,0,화명롯데캐슬카이저,131.05,202308,13,"75,000",-,15,-,-,2012,금곡대로 166,20230911,중개거래,부산 북구,-
118,부산광역시 부산진구 전포동,Sep-33,33,9,서면한신,84.98,202308,13,"38,000",-,3,-,-,1997,전포대로 294,20230906,중개거래,부산 부산진구,-
119,부산광역시 부산진구 개금동,523-27,523,27,개금동포르투나,47.6465,202308,12,"25,000",-,18,-,-,2019,복지로 15,-,중개거래,부산 부산진구,23.09.11
120,부산광역시 부산진구 범천동,1647,1647,0,서면DS·협성엘리시안아파트,62.7679,202308,12,"35,000",104동,26,-,-,2017,만리산로 11,-,중개거래,부산 부산진구,23.09.08
121,부산광역시 부산진구 연지동,250-76,250,76,래미안어반파크아파트,74.97,202308,12,"60,000",117,14,-,-,2022,성지로 37,-,중개거래,부산 부산진구,25.07.18
122,부산광역시 동구 수정동,1181-4,1181,4,수정(1181-4),36.36,202308,12,"5,900",3호동,2,-,-,1962,망양로685번길 30-3,-,중개거래,부산 동구,23.09.04
123,부산광역시 북구 화명동,2322,2322,0,수정강변타운,59.4,202308,12,"26,400",116,21,-,-,2001,학사로17번길 31,-,중개거래,부산 북구,23.10.04
124,부산광역시 서구 서대신동1가,Mar-35,35,3,에메랄드21,99.63,202308,12,"23,500",-,3,-,-,2002,구덕로265번길 14-5,-,중개거래,부산 서구,23.10.19
125,부산광역시 해운대구 우동,945,945,0,반도보라빌,71.6967,202308,12,"53,700",104,1,-,-,2006,해운대로 495,-,중개거래,부산 수영구 부산 해운대구,23.11.17
126,부산광역시 부산진구 개금동,875,875,0,개금역금강펜테리움더스퀘어아파트,74.9213,202308,12,"53,800",101동,33,-,-,2018,가야대로 450,-,중개거래,부산 부산진구 부산 사상구,23.10.12
127,부산광역시 북구 만덕동,958,958,0,백양디이스트(2단지),84.9913,202308,12,"31,900",204,15,-,-,2015,덕천로276번길 85,-,중개거래,부산 북구,23.10.20
128,부산광역시 영도구 영선동4가,1303,1303,0,영선3동,36.36,202308,12,"15,700",3호,3,-,-,1969,절영로 227,-,중개거래,부산 금정구 부산 연제구,23.09.06
129,부산광역시 북구 화명동,2264,2264,0,롯데낙천대,116.817,202308,12,"62,700",110,14,-,-,2002,화명신도시로 156,-,중개거래,부산 북구,23.09.14
130,부산광역시 북구 화명동,2290,2290,0,코오롱하늘채1차,84.975,202308,12,"48,000",107,18,-,-,2002,화명신도시로 70,-,중개거래,경남 양산시 부산 북구,23.10.30
131,부산광역시 부산진구 당감동,807-4,807,4,동일스위트,80.2373,202308,12,"24,800",105,9,-,-,2005,백양관문로 115,-,중개거래,부산 부산진구,23.10.31
132,부산광역시 북구 화명동,512,512,0,그린숲속아파트,59.82,202308,12,"12,300",109,13,-,-,1996,산성로 88,-,중개거래,부산 북구,23.09.25
133,부산광역시 남구 대연동,1773-1,1773,1,대연동에스케이뷰,96.5559,202308,12,"38,700",108,17,-,-,2007,진남로 159,-,중개거래,부산 남구,23.10.04
134,부산광역시 남구 대연동,1858,1858,0,대연힐스테이트푸르지오,84.38,202308,12,"84,000",103,7,-,-,2013,수영로 345,-,중개거래,부산 남구,23.09.25
135,부산광역시 남구 대연동,1893,1893,0,대연파크푸르지오,84.9866,202308,12,"51,800",106동,28,-,-,2018,홍곡로 360,-,중개거래,부산 남구 부산 연제구,23.08.28
136,부산광역시 남구 대연동,1893,1893,0,대연파크푸르지오,99.9356,202308,12,"69,000",105동,19,-,-,2018,홍곡로 360,-,중개거래,부산 남구,23.09.18
137,부산광역시 동래구 온천동,1838,1838,0,동래효성해링턴플레이스,84.3751,202308,12,"54,500",103,39,-,-,2019,아시아드대로255번길 14,-,중개거래,부산 동래구,23.10.04
138,부산광역시 해운대구 우동,1100,1100,0,센텀삼환Nauville,59.86,202308,12,"49,900",103,7,-,-,1996,해운대로 361,-,중개거래,부산 해운대구,23.09.26
139,부산광역시 해운대구 우동,1488,1488,0,대우월드마크센텀,117.42,202308,12,"165,000",104,6,-,-,2010,센텀동로 25,-,중개거래,부산 해운대구,24.01.29
140,부산광역시 북구 만덕동,955,955,0,백양디이스트(1단지),84.9944,202308,12,"35,000",115,5,-,-,2015,덕천로276번길 60,-,중개거래,부산 북구,23.10.31
141,부산광역시 남구 대연동,1893,1893,0,대연파크푸르지오,59.8743,202308,12,"46,700",102동,16,-,-,2018,홍곡로 360,-,중개거래,부산 남구,24.01.02
142,부산광역시 부산진구 부암동,720,720,0,쌍용스윗닷홈,94.412,202308,12,"30,900",102,12,-,-,2004,백양산로 70,-,중개거래,부산 부산진구,23.09.08
143,부산광역시 동래구 낙민동,327,327,0,온천천경동리인타워,84.2697,202308,12,"54,000",102,26,-,-,2019,수안로8번길 62,-,중개거래,부산 동래구,23.08.31
144,부산광역시 동구 범일동,825-7,825,7,두산위브포세이돈2,84.99,202308,12,"38,400",103,7,-,-,2006,자성로116번길 2,-,중개거래,부산 동구,23.10.05
145,부산광역시 남구 대연동,1272-2,1272,2,동원로얄듀크,84.9809,202308,12,"54,500",203,13,-,-,2005,못골로41번길 13,-,중개거래,부산 남구,23.11.01
146,부산광역시 부산진구 초읍동,508,508,0,초읍대우,84.962,202308,12,"20,900",101,10,-,-,2000,성지로94번길 85,-,중개거래,부산 부산진구,23.08.30
147,부산광역시 서구 동대신동3가,173,173,0,문화,56.2,202308,12,"18,800",-,10,-,-,1971,구덕로 350,-,중개거래,부산 서구,23.11.10
148,부산광역시 부산진구 양정동,270-5,270,5,포세이돈,46.22,202308,12,"17,500",-,11,-,-,2016,연수로11번길 43,-,중개거래,부산 부산진구,23.10.05
149,부산광역시 해운대구 재송동,1350,1350,0,센텀리슈빌1단지,84.4517,202308,12,"66,000",101동,11,-,-,2019,해운대로76번길 40,-,중개거래,부산 해운대구,23.11.21
150,부산광역시 동래구 사직동,1039,1039,0,사직역삼정그린코아더베스트1차,84.7283,202308,12,"65,000",103동,30,-,-,2016,사직로 8,-,중개거래,부산 동래구,23.09.22
151,부산광역시 동래구 수안동,666-1,666,1,한진,59.4,202308,12,"31,500",102,3,-,-,1996,충렬대로200번길 25,-,중개거래,부산 부산진구,23.08.30
152,부산광역시 동래구 사직동,1017,1017,0,사직쌍용예가,84.965,202308,12,"46,000",119,11,-,-,2006,사직로 80,-,중개거래,부산 동래구,23.10.20
153,부산광역시 동래구 사직동,1020,1020,0,사직2차쌍용예가,84.995,202308,12,"41,000",207,15,-,-,2010,쇠미로40번길 55,-,중개거래,부산 동래구,23.10.30
154,부산광역시 영도구 청학동,85,85,0,일신마리나,84.9,202308,12,"13,000",2,2,-,-,1994,조내기로 33,-,중개거래,부산 영도구,23.08.25
155,부산광역시 동래구 명륜동,756,756,0,동래센트럴파크하이츠1차,132.8721,202308,12,"84,000",104,7,-,-,2011,문화로 15,-,중개거래,부산 동래구,23.11.10
156,부산광역시 해운대구 재송동,380-1,380,1,센텀동부센트레빌,84.9749,202308,12,"54,800",102,6,-,-,2006,해운대로161번길 12,-,중개거래,부산 수영구 부산 해운대구,23.11.10
157,부산광역시 남구 문현동,363-1,363,1,시티프라자,59.4,202308,12,"24,500",-,9,-,-,1999,수영로 26,-,중개거래,부산 남구,23.10.10
158,부산광역시 해운대구 반여동,668-1,668,1,창신맨션,34.92,202308,12,"15,800",라,5,-,-,1986,삼어로147번길 11,-,중개거래,부산 해운대구,23.09.08
