NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
43,제주특별자치도 제주시 한림읍 한림리,1555-1,1555,1,남건휴먼스3차,59.895,202108,11,"16,000",-,7,-,-,2015,한림로6길 41,-,-,-,-
44,제주특별자치도 제주시 한림읍 한림리,1555-1,1555,1,남건휴먼스3차,59.895,202108,11,"16,000",-,7,-,-,2015,한림로6길 41,20211102,-,-,-
45,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,101.8684,202108,11,"65,000",-,6,-,-,2017,첨단로동길 74,-,-,-,-
46,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,66.01,202108,11,"33,700",-,4,-,-,2021,고전길 38,-,-,-,-
47,제주특별자치도 제주시 연동,305-1,305,1,에이스아크로빌3차,84.85,202108,11,"37,000",-,5,-,-,2012,신대로 152,-,-,-,-
48,제주특별자치도 제주시 연동,Apr-52,1952,4,동남,72,202108,11,"24,500",-,3,-,-,1991,남녕로 46,20210903,-,-,-
49,제주특별자치도 제주시 일도이동,330-26,330,26,삼부장미주상,40.2,202108,11,"9,000",-,9,-,-,2004,고마로 56,-,-,-,-
50,제주특별자치도 제주시 일도이동,Jan-47,47,1,일도신천지,59.97,202108,11,"28,000",-,3,-,-,1993,천수로 72,-,-,-,-
51,제주특별자치도 제주시 일도이동,47,47,0,일도삼주,59.97,202108,11,"23,800",-,2,-,-,1993,천수로8길 18,-,-,-,-
52,제주특별자치도 제주시 일도이동,1024-10,1024,10,화인퍼스트빌10차,83.37,202108,10,"34,000",-,3,-,-,2020,신산로 23,-,-,-,-
53,제주특별자치도 제주시 봉개동,Jan-65,1965,1,봉개갤럭시타운2차,63.5149,202108,10,"22,000",-,3,-,-,2016,봉개4길 21,-,-,-,-
54,제주특별자치도 제주시 구좌읍 김녕리,1220,1220,0,김녕센트럴시티에덴,65.9007,202108,10,"21,800",-,2,-,-,2018,김녕로21길 5-5,-,-,-,-
55,제주특별자치도 서귀포시 동홍동,1202-1,1202,1,동홍동예그린하우스텔4차,46.1577,202108,10,"15,200",-,7,-,-,2016,중산간동로7929번길 26,-,-,-,-
56,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.84,202108,10,"17,000",-,5,-,-,2000,우정로11길 22,-,-,-,-
57,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,68.885,202108,10,"34,600",-,11,-,-,2021,고전길 38,-,-,-,-
58,제주특별자치도 서귀포시 서홍동,2598,2598,0,서강파인힐6차,84.045,202108,10,"37,500",-,9,-,-,2020,홍중로 119-1,-,-,-,-
59,제주특별자치도 제주시 애월읍 애월리,1596-1,1596,1,그린트리,80.04,202108,10,"24,000",-,3,-,-,2017,애월로10길 4,-,-,-,-
60,제주특별자치도 제주시 삼도일동,530,530,0,제동해피죤,83.83,202108,10,"26,900",-,9,-,-,2004,서사로 92,-,-,-,-
61,제주특별자치도 서귀포시 서홍동,1602,1602,0,형남3차,83.9028,202108,10,"31,000",-,2,-,-,2011,홍중로 115,-,-,-,-
62,제주특별자치도 제주시 삼도일동,530,530,0,제동해피죤,83.83,202108,10,"26,900",-,9,-,-,2004,서사로 92,20211109,-,-,-
63,제주특별자치도 제주시 일도이동,113-6,113,6,일도우성2,86.15,202108,10,"34,500",-,5,-,-,1995,남광로 223,-,-,-,-
64,제주특별자치도 제주시 도두일동,2614,2614,0,블루파크시티,21.2369,202108,9,"14,300",-,12,-,-,2018,도두항서길 41,-,-,-,-
65,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,84.5989,202108,9,"28,500",-,2,-,-,2006,함덕30길 27,-,-,-,-
66,제주특별자치도 제주시 노형동,943,943,0,노형해모로루엔,84.9635,202108,9,"91,500",-,6,-,-,2019,원노형10길 20,-,-,-,-
67,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.32,202108,9,"23,000",-,2,-,-,1991,용담로5길 25,20210830,-,-,-
68,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.32,202108,9,"23,000",-,2,-,-,1991,용담로5길 25,-,-,-,-
69,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,84.7938,202108,9,"56,000",-,6,-,-,2018,첨단로동길 106,-,-,-,-
70,제주특별자치도 제주시 이도이동,888,888,0,주공1,40.32,202108,9,"70,000",-,4,-,-,1985,구남로7길 36,-,-,-,-
71,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202108,9,"74,500",-,7,-,-,2001,과원로 27,-,-,-,-
72,제주특별자치도 서귀포시 하원동,367-1,367,1,서진,59.3159,202108,8,"11,500",-,5,-,-,2002,지세못로 29,-,-,-,-
73,제주특별자치도 서귀포시 동홍동,482-4,482,4,남양맨숀(A동),51.48,202108,7,"7,800",-,3,-,-,1987,동홍로72번길 12-5,-,-,-,-
74,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,66.01,202108,7,"34,500",-,7,-,-,2021,고전길 38,-,-,-,-
75,제주특별자치도 제주시 화북일동,12월 01일,12,1,화북주공4단지,49.5,202108,7,"26,200",-,2,-,-,1998,동화로1길 10,-,-,-,-
76,제주특별자치도 제주시 노형동,Jan-30,2530,1,서부빌라트,84.69,202108,7,"28,000",-,4,-,-,2002,정존7길 35,-,-,-,-
77,제주특별자치도 제주시 노형동,Jan-28,2528,1,성환그린1차,59.94,202108,7,"25,300",-,6,-,-,1996,정존5길 39,-,-,-,-
78,제주특별자치도 제주시 외도일동,477-3,477,3,해피하우스,84.9353,202108,7,"28,700",-,3,-,-,2011,절물2길 32,-,-,-,-
79,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,84.9213,202108,7,"36,500",-,7,-,-,2013,일주동로 8565,-,-,-,-
80,제주특별자치도 서귀포시 서홍동,Jan-04,2004,1,서홍반석타운,45.31,202108,6,"8,900",-,1,-,-,2000,현청로 41-14,20210909,-,-,-
81,제주특별자치도 제주시 애월읍 구엄리,1086,1086,0,대신빌라,93.26,202108,6,"14,500",-,5,-,-,1992,구엄길 9,-,-,-,-
82,제주특별자치도 제주시 도남동,69,69,0,도남무지개,69.57,202108,6,"18,500",-,2,-,-,1994,도남로 125,-,-,-,-
83,제주특별자치도 제주시 노형동,1060-1,1060,1,대왕,58.59,202108,6,"14,300",-,6,-,-,1998,수덕7길 14,-,-,-,-
84,제주특별자치도 제주시 연동,Aug-13,2313,8,동서드림,81.98,202108,6,"24,500",-,4,-,-,2004,도령북길 32,-,-,-,-
85,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202108,6,"43,000",-,7,-,-,2001,우평로 318,-,-,-,-
86,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,74.94,202108,6,"40,800",-,3,-,-,2013,서호남로 92-15,-,-,-,-
87,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202108,6,"26,000",-,9,-,-,2000,우정로11길 22,-,-,-,-
88,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.21,202108,6,"17,300",-,3,-,-,2002,매촌서1길 28,20210831,-,-,-
89,제주특별자치도 서귀포시 강정동,158-1,158,1,윙스스카이2차,27.3,202108,6,"8,450",-,7,-,-,2013,신서귀로51번길 33,-,-,-,-
90,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.21,202108,6,"17,300",-,3,-,-,2002,매촌서1길 28,-,-,-,-
91,제주특별자치도 서귀포시 강정동,158-1,158,1,윙스스카이2차,19.05,202108,6,"5,000",-,4,-,-,2013,신서귀로51번길 33,-,-,-,-
92,제주특별자치도 제주시 일도이동,47,47,0,일도삼주,59.97,202108,6,"25,000",-,3,-,-,1993,천수로8길 18,-,-,-,-
93,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.945,202108,6,"42,500",-,4,-,-,1997,남광로 181,-,-,-,-
94,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,68.885,202108,5,"32,000",-,5,-,-,2021,고전길 38,-,-,-,-
95,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202108,5,"45,700",-,7,-,-,2015,서호남로 92-16,-,-,-,-
96,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202108,5,"50,000",-,5,-,-,2017,첨단로동길 74,-,-,-,-
97,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202108,5,"50,000",-,2,-,-,2016,대청로 12,-,-,-,-
98,제주특별자치도 서귀포시 서홍동,Jan-04,2004,1,서홍반석타운,45.31,202108,5,"9,000",-,2,-,-,2000,현청로 41-14,-,-,-,-
99,제주특별자치도 제주시 일도이동,365-1,365,1,용인아파트,55.44,202108,5,"12,400",-,3,-,-,1998,고마로14길 16,-,-,-,-
100,제주특별자치도 서귀포시 하원동,367-1,367,1,서진,49.8737,202108,5,"11,600",-,2,-,-,2002,지세못로 29,-,-,-,-
101,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202108,5,"18,000",-,5,-,-,1999,중산간동로 8002,-,-,-,-
102,제주특별자치도 제주시 도두일동,Jan-19,2619,1,도두네오하임주상복합A동,84.01,202108,5,"38,000",-,10,-,-,2016,도두항서5길 10,-,-,-,-
103,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,74.6182,202108,4,"35,500",-,8,-,-,2019,일주동로 8547-1,-,-,-,-
104,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.991,202108,4,"57,700",-,7,-,-,2017,대청로 34,-,-,-,-
105,제주특별자치도 제주시 일도이동,378-7,378,7,청풍아트빌,81.46,202108,4,"23,400",-,4,-,-,2004,고마로 94,-,-,-,-
106,제주특별자치도 서귀포시 서귀동,285-18,285,18,서귀포의꿈,27.4,202108,4,"8,800",-,10,-,-,2014,동문로 13-1,-,-,-,-
107,제주특별자치도 서귀포시 서귀동,202-21,202,21,바원에스클래스,75.4,202108,3,"38,750",-,8,-,-,2020,명동로 45,-,-,-,-
108,제주특별자치도 서귀포시 대정읍 상모리,4170,4170,0,아이진베라뷰대정,84.51,202108,3,"27,000",-,5,-,-,2017,상모로273번길 44,-,-,-,-
109,제주특별자치도 제주시 연동,Jul-25,2325,7,연동한일씨티파크,84.8779,202108,3,"36,600",-,13,-,-,2014,도령로 103,-,-,-,-
110,제주특별자치도 제주시 연동,Jul-25,2325,7,연동한일씨티파크,84.8779,202108,3,"36,600",-,13,-,-,2014,도령로 103,20210830,-,-,-
111,제주특별자치도 제주시 연동,Feb-59,1959,2,일품,81.93,202108,3,"24,000",-,4,-,-,1993,성신북길 8-5,-,-,-,-
112,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202108,3,"43,000",-,6,-,-,2015,서호남로 92-16,-,-,-,-
113,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,84.5989,202108,3,"30,000",-,1,-,-,2006,함덕30길 27,-,-,-,-
114,제주특별자치도 서귀포시 동홍동,355-1,355,1,주공4(동홍주공4),58.8,202108,3,"15,500",-,5,-,-,1994,태평로512번길 10,-,-,-,-
115,제주특별자치도 서귀포시 중문동,1725,1725,0,중문남해오네뜨오션힐,84.89,202108,3,"31,000",-,1,-,-,2016,중문상로82번길 15,20211028,-,-,-
116,제주특별자치도 제주시 노형동,Jan-83,2583,1,노형뜨란채,75.18,202108,3,"62,500",-,10,-,-,2006,수덕로 44,-,-,-,-
117,제주특별자치도 제주시 일도이동,392-9,392,9,영도제나빌,84.05,202108,3,"33,500",-,8,-,-,2007,고마로 110,-,-,-,-
118,제주특별자치도 제주시 일도이동,46,46,0,일도2차신천지,59.98,202108,3,"25,500",-,1,-,-,1994,천수로 92,-,-,-,-
119,제주특별자치도 서귀포시 서귀동,202-21,202,21,바원에스클래스,75.34,202108,3,"35,125",-,5,-,-,2020,명동로 45,-,-,-,-
120,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,68.885,202108,3,"33,200",-,3,-,-,2021,고전길 38,-,-,-,-
121,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202108,3,"40,600",-,7,-,-,2001,과원로 11,-,-,-,-
122,제주특별자치도 제주시 이도이동,777,777,0,주공2차,39.72,202108,3,"64,800",-,1,-,-,1988,구남로 43,-,-,-,-
123,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.3,202108,3,"68,000",-,4,-,-,1989,구남로 31,-,-,-,-
124,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202108,3,"36,000",-,3,-,-,2001,과원로 11,-,-,-,-
125,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,66.01,202108,3,"32,800",-,5,-,-,2021,고전길 38,-,-,-,-
126,제주특별자치도 제주시 연동,304-5,304,5,코스모스태홍누리안5차,84.9,202108,2,"40,000",-,9,-,-,2013,신대로 136,-,-,-,-
127,제주특별자치도 제주시 연동,293-13,293,13,시스빌,36.11,202108,2,"8,500",-,7,-,-,2004,연동11길 39,-,-,-,-
128,제주특별자치도 제주시 삼양이동,Jan-42,2142,1,삼화다온펠리스,65.0501,202108,2,"27,400",-,8,-,-,2019,지석2길 3,-,-,-,-
129,제주특별자치도 제주시 이호이동,1096,1096,0,이호재영샤르빌12차,84.7188,202108,2,"31,200",-,2,-,-,2017,오도11길 19-11,-,-,-,-
130,제주특별자치도 제주시 이도일동,1539-7,1539,7,제이시티팰리스,68.885,202108,2,"34,300",-,10,-,-,2021,고전길 38,-,-,-,-
131,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202108,2,"51,500",-,1,-,-,2013,화삼로 12,-,-,-,-
132,제주특별자치도 제주시 이호이동,116-3,116,3,대일,57.42,202108,2,"8,800",-,3,-,-,1992,대동길 17-1,-,-,-,-
133,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202108,2,"48,000",-,11,-,-,2015,서호남로 92-16,-,-,-,-
134,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202108,2,"47,700",-,5,-,-,2015,서호남로 92-16,-,-,-,-
135,제주특별자치도 제주시 연동,304-5,304,5,코스모스태홍누리안5차,84.9,202108,2,"40,000",-,9,-,-,2013,신대로 136,-,-,-,-
136,제주특별자치도 제주시 일도이동,Jan-47,47,1,일도신천지,59.97,202108,1,"20,000",-,6,-,-,1993,천수로 72,-,-,-,-
137,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202108,1,"49,500",-,3,-,-,2015,서호남로 92-16,-,-,-,-
138,제주특별자치도 제주시 외도일동,400-7,400,7,아이진,84.96,202108,1,"23,700",-,3,-,-,2011,수정2길 24,-,-,-,-
139,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202107,31,"57,800",-,4,-,-,2013,화삼로 166,-,-,-,-
140,제주특별자치도 제주시 애월읍 하귀2리,1795-1,1795,1,애월위너빌,84.6227,202107,31,"39,500",-,4,-,-,2019,일주서로 7044,-,-,-,-
141,제주특별자치도 서귀포시 중문동,Feb-99,1999,2,민우중문,84.54,202107,31,"13,700",-,5,-,-,1993,천제연로213번길 14-3,-,-,-,-
142,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,46.68,202107,31,"21,500",-,1,-,-,1988,동홍중앙로 10,-,-,-,-
143,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,202107,31,"9,000",-,10,-,-,2018,연동8길 28,-,-,-,-
144,제주특별자치도 제주시 도련일동,1789-2,1789,2,미듬하나로(도련),53.0916,202107,31,"15,900",-,6,-,-,2002,삼봉로 115-1,-,-,-,-
145,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.06,202107,30,"21,000",-,4,-,-,1993,연삼로 560-1,20210930,-,-,-
146,제주특별자치도 제주시 도남동,Jul-81,81,7,수선화(81-7),39.89,202107,30,"10,500",-,3,-,-,1993,도남로13길 12,-,-,-,-
147,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202107,30,"51,000",-,2,-,-,2017,첨단로동길 74,-,-,-,-
148,제주특별자치도 서귀포시 대정읍 하모리,1187-2,1187,2,벽성뜨래별,81.031,202107,30,"17,700",-,3,-,-,2006,신영로 16,-,-,-,-
149,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,49.95,202107,30,"16,700",-,7,-,-,2020,상모로269번길 17,-,-,-,-
150,제주특별자치도 서귀포시 대정읍 상모리,4170,4170,0,아이진베라뷰대정,84.51,202107,30,"29,800",-,7,-,-,2017,상모로273번길 44,-,-,-,-
151,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,84.94,202107,30,"49,000",-,7,-,-,2013,서호남로 92-15,-,-,-,-
152,제주특별자치도 제주시 화북일동,12월 01일,12,1,화북주공4단지,59.93,202107,30,"29,500",-,6,-,-,1998,동화로1길 10,-,-,-,-
153,제주특별자치도 제주시 화북일동,12월 01일,12,1,화북주공4단지,49.5,202107,30,"24,200",-,5,-,-,1998,동화로1길 10,-,-,-,-
154,제주특별자치도 제주시 삼도일동,552-3,552,3,대명2차꿈의고향,84.97,202107,30,"29,500",-,9,-,-,2004,서광로19길 4,-,-,-,-
155,제주특별자치도 제주시 외도일동,499-5,499,5,제웅2차,73.02,202107,30,"17,500",-,5,-,-,2006,우정로 53,-,-,-,-
156,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202107,30,"20,500",-,7,-,-,2000,우정로11길 22,-,-,-,-
157,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202107,30,"43,300",-,10,-,-,2001,우평로 318,-,-,-,-
158,제주특별자치도 제주시 연동,253-36,253,36,연동백강스위트엠I,84.81,202107,30,"59,000",-,6,-,-,2021,연동4길 12-12,-,-,-,-
159,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,83.55,202107,29,"22,700",-,7,-,-,1991,용담로5길 25,-,-,-,-
160,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202107,29,"39,500",-,1,-,-,2001,우평로 318,-,-,-,-
161,제주특별자치도 서귀포시 대정읍 상모리,3078,3078,0,상모채움,74.565,202107,29,"25,630",-,7,-,-,2020,상모로269번길 17,-,-,-,-
162,제주특별자치도 제주시 노형동,940-1,940,1,에코피아,124.79,202107,29,"52,000",-,5,-,-,2011,노연로 50,-,-,-,-
163,제주특별자치도 제주시 노형동,1277-1,1277,1,세기4차,58.815,202107,29,"16,500",-,3,-,-,1994,다랑곶4길 25,-,-,-,-
164,제주특별자치도 제주시 삼도이동,830-9,830,9,JNC패밀리II,31.24,202107,29,"9,000",-,9,-,-,2013,관덕로2길 18,-,-,-,-
165,제주특별자치도 제주시 조천읍 조천리,Jan-45,2645,1,일이삼타운,63.7711,202107,29,"20,000",-,2,-,-,2017,조천북2길 28,-,-,-,-
166,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,84.9875,202107,29,"47,800",-,4,-,-,2021,일주서로731번길 10,20210730,-,-,-
167,제주특별자치도 제주시 용담이동,646-1,646,1,한양아트빌라(A동),80.68,202107,29,"8,700",-,4,-,-,1992,용문로21길 30,-,-,-,-
168,제주특별자치도 제주시 연동,2303-13,2303,13,제성대일,84.3,202107,29,"16,500",-,2,-,-,1991,도령북길 11,-,-,-,-
169,제주특별자치도 제주시 일도이동,378-7,378,7,청풍아트빌,80.93,202107,29,"22,900",-,7,-,-,2004,고마로 94,-,-,-,-
170,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.99,202107,28,"23,000",-,4,-,-,2003,천제연로 239,-,-,-,-
171,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.72,202107,28,"30,900",-,4,-,-,1993,만덕로3길 26,-,-,-,-
172,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,101.863,202107,28,"84,700",-,1,-,-,2012,아란9길 22,-,-,-,-
173,제주특별자치도 서귀포시 강정동,158-3,158,3,윙스스카이,25.78,202107,28,"8,500",-,4,-,-,2012,신서귀로51번길 29,-,-,-,-
174,제주특별자치도 제주시 연동,251-38,251,38,제원3차,70.39,202107,28,"59,990",-,4,-,-,1979,신광로6길 38,-,-,-,-
175,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202107,28,"57,800",-,12,-,-,2016,대청로 12,-,-,-,-
176,제주특별자치도 제주시 노형동,1040-1,1040,1,삼환3차,59.68,202107,28,"18,100",-,6,-,-,1998,월랑북길 18,-,-,-,-
177,제주특별자치도 제주시 조천읍 신촌리,1792-6,1792,6,에스디빌102동,84.42,202107,28,"27,300",-,3,-,-,2016,신북로 66,-,-,-,-
