NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202508,14,"48,700",-,7,개인,개인,2016,대청로 12,-,중개거래,제주 서귀포시,-
2,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202508,13,"46,500",-,12,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,-
3,제주특별자치도 제주시 애월읍 애월리,1622,1622,0,혁승애월다움,83.6878,202508,12,"22,000",-,6,개인,개인,2017,애원로 11,-,중개거래,제주 제주시,-
4,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,59.953,202508,12,"56,000",-,5,개인,개인,2001,국기로 14,-,중개거래,제주 제주시,-
5,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.957,202508,12,"58,350",-,9,개인,개인,2002,한라대학로 107,-,중개거래,제주 제주시,-
6,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202508,12,"21,700",-,2,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
7,제주특별자치도 제주시 연동,290-5,290,5,엘리시아뷰,31.86,202508,11,"12,200",-,7,개인,개인,2012,연삼로 18,-,직거래,-,25.08.11
8,제주특별자치도 서귀포시 강정동,193,193,0,서귀포강정골드클래스,84.9789,202508,11,"45,800",-,7,개인,개인,2017,대청로 11,-,중개거래,제주 서귀포시,-
9,제주특별자치도 제주시 연동,290-5,290,5,엘리시아뷰,31.86,202508,11,"10,200",-,7,개인,개인,2012,연삼로 18,-,직거래,-,25.08.11
10,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.75,202508,11,"22,000",-,3,개인,개인,1992,성화로6길 46,20250811,중개거래,제주 제주시,-
11,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.75,202508,11,"22,000",-,3,개인,개인,1992,성화로6길 46,-,중개거래,제주 제주시,-
12,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.32,202508,11,"27,500",101,3,개인,개인,1991,용담로5길 25,-,직거래,-,25.08.11
13,제주특별자치도 제주시 연동,Mar-64,1964,3,펠리체,84.7799,202508,11,"44,000",-,11,개인,개인,2012,도령로 73,-,중개거래,제주 제주시,-
14,제주특별자치도 제주시 연동,290-4,290,4,이레빌,22.75,202508,11,"5,200",-,3,개인,개인,2012,신광로1길 6,-,중개거래,제주 제주시,-
15,제주특별자치도 제주시 월평동,745,745,0,제주첨단꿈에그린2단지아파트,84.7938,202508,10,"48,000",-,5,개인,개인,2017,첨단로동길 74,-,중개거래,제주 제주시,-
16,제주특별자치도 제주시 도남동,811,811,0,도남해모로리치힐아파트,59.849,202508,9,"59,600",-,9,개인,개인,2019,도남서길 14,-,중개거래,제주 제주시,-
17,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202508,8,"32,500",202,10,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,25.08.12
18,제주특별자치도 제주시 조천읍 함덕리,1213,1213,0,노블하우스,77.58,202508,7,"21,000",-,7,개인,개인,2014,함덕16길 55,-,중개거래,제주 제주시,-
19,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202508,7,"52,000",-,6,개인,개인,2013,화삼로 12,-,중개거래,제주 제주시,-
20,제주특별자치도 서귀포시 서홍동,1598,1598,0,아우룸숲,84.37,202508,7,"32,000",-,6,개인,개인,2016,홍중로 105,-,중개거래,제주 서귀포시,-
21,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202508,7,"61,800",-,2,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,-
22,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,84.9875,202508,7,"42,500",-,1,개인,개인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,-
23,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),39.79,202508,7,"13,600",-,1,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
24,제주특별자치도 제주시 삼도일동,565-14,565,14,아이린2차,110.21,202508,7,"43,000",-,4,개인,개인,2013,서광로 204,-,중개거래,제주 제주시,-
25,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.9704,202508,7,"16,800",-,5,개인,개인,2013,우령6길 15-5,-,중개거래,제주 제주시,-
26,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.98,202508,6,"52,000",-,2,개인,개인,2014,화삼로 32,-,중개거래,제주 제주시,-
27,제주특별자치도 제주시 이호이동,1049,1049,0,성지휴캐슬,82.581,202508,6,"31,700",-,9,개인,개인,2017,오광로 69,-,중개거래,제주 제주시,-
28,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.957,202508,6,"51,000",-,4,개인,개인,2003,한라대학로 107,-,중개거래,제주 제주시,-
29,제주특별자치도 서귀포시 서호동,1545,1545,0,HausD블루오션,84.94,202508,5,"48,000",205동,11,개인,개인,2015,서호남로 92-16,-,직거래,-,25.08.05
30,제주특별자치도 제주시 노형동,906-4,906,4,공간에버빌,84.97,202508,5,"37,500",-,11,개인,개인,2004,원노형5길 4,-,직거래,-,25.08.05
31,제주특별자치도 서귀포시 서귀동,309-32,309,32,기산베스트빌,84.23,202508,5,"24,000",-,5,개인,개인,2011,서문로41번길 15,-,중개거래,제주 서귀포시,25.08.13
32,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,84.9875,202508,5,"43,600",-,2,개인,법인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,-
33,제주특별자치도 제주시 건입동,1226-2,1226,2,골드트리,72.1805,202508,4,"26,000",-,9,개인,개인,2020,공덕길 1,-,직거래,-,25.08.07
34,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202508,4,"53,000",-,10,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,-
35,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.56,202508,4,"49,000",103,15,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,25.08.04
36,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,84.3616,202508,4,"56,500",-,9,개인,개인,2013,화삼로 167,-,중개거래,제주 제주시,-
37,제주특별자치도 제주시 삼도일동,788-8,788,8,알뜨르빌,67.43,202508,4,"25,500",-,9,개인,개인,2015,서사로10길 4,-,중개거래,제주 제주시,-
38,제주특별자치도 제주시 삼양일동,1658-3,1658,3,삼양토성,78.35,202508,4,"18,000",-,1,개인,개인,2000,선사로6길 14,-,중개거래,제주 제주시,25.08.12
39,제주특별자치도 제주시 도남동,923-13,923,13,성환,72.73,202508,4,"19,600",-,2,개인,개인,1991,신성로 91,-,중개거래,제주 제주시,-
40,제주특별자치도 제주시 연동,252-15,252,15,그랜드빌,25.22,202508,4,"6,000",-,4,개인,개인,2012,연동1길 39,-,중개거래,제주 제주시,-
41,제주특별자치도 서귀포시 서호동,1540,1540,0,제주서귀포혁신도시엘에이치1단지,59.98,202508,4,"33,500",-,6,개인,개인,2013,서호남로 92-15,-,중개거래,제주 서귀포시,-
42,제주특별자치도 제주시 연동,280-15,280,15,삼무파크빌,84.24,202508,4,"29,000",-,9,개인,개인,2007,도령로 128,-,중개거래,제주 제주시,-
43,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.945,202508,2,"42,000",-,5,개인,개인,1997,남광로 181,20250804,중개거래,제주 제주시,-
44,제주특별자치도 제주시 일도이동,113-7,113,7,대유대림아파트,84.945,202508,2,"42,000",-,5,개인,개인,1997,남광로 181,-,중개거래,제주 제주시,-
45,제주특별자치도 제주시 이도이동,1061-4,1061,4,영도센스빌,78.25,202508,1,"25,500",-,6,개인,개인,2003,고산동산5길 42,-,중개거래,제주 제주시,-
46,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,51.88,202508,1,"18,500",-,3,개인,개인,2003,천제연로 239,-,중개거래,제주 서귀포시,-
47,제주특별자치도 서귀포시 성산읍 고성리,1499,1499,0,성산청담휴클래스,77.9666,202508,1,"32,000",-,5,개인,개인,2017,서성일로 1213-16,-,중개거래,제주 서귀포시,25.08.11
48,제주특별자치도 제주시 화북일동,09월 01일,9,1,"화북주공2,3단지",59.93,202508,1,"28,500",화북2아파트204,1,개인,개인,1998,동화로1길 39,-,중개거래,제주 제주시,25.08.01
49,제주특별자치도 서귀포시 동홍동,2196,2196,0,동호아트리움,84.9626,202508,1,"43,000",-,7,개인,개인,2019,일주동로 8547-10,-,중개거래,제주 서귀포시,-
50,제주특별자치도 서귀포시 서호동,611-1,611,1,서호메디치,24.9538,202508,1,"9,500",A동,2,개인,개인,2015,서호상로 46,-,중개거래,제주 제주시,25.08.08
51,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202508,1,"17,000",-,3,개인,개인,1999,중산간동로 8002,-,직거래,-,-
52,제주특별자치도 제주시 조천읍 조천리,Jan-45,2645,1,일이삼타운,69.3759,202507,31,"21,000",-,2,개인,개인,2017,조천북2길 28,-,중개거래,제주 제주시,-
53,제주특별자치도 서귀포시 하원동,367-1,367,1,서진,49.8737,202507,31,"14,800",-,4,개인,개인,2002,지세못로 29,-,중개거래,제주 서귀포시,-
54,제주특별자치도 제주시 연동,Apr-65,1965,4,신광,59.84,202507,31,"15,000",-,5,개인,개인,1994,도령로7길 20,-,직거래,-,25.07.31
55,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,17.63,202507,31,"8,000",-,7,법인,개인,2015,태평로 509,-,직거래,-,-
56,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2,202507,31,"4,530",-,4,개인,개인,2015,태평로 509,-,중개거래,제주 서귀포시,-
57,제주특별자치도 제주시 노형동,1283-6,1283,6,미듬리드빌원룸,36.54,202507,31,"11,900",-,7,개인,개인,2001,수덕5길 13,-,중개거래,제주 제주시,-
58,제주특별자치도 제주시 건입동,673,673,0,해한아모르빌,78.02,202507,30,"15,500",-,3,개인,개인,2003,임항로 267,-,직거래,-,25.07.31
59,제주특별자치도 제주시 연동,251-16,251,16,제원2차,88.04,202507,30,"43,000",-,4,개인,개인,1979,신광로6길 26,-,중개거래,제주 제주시,-
60,제주특별자치도 제주시 도련일동,2877,2877,0,도련블루핀아파트,84.9751,202507,30,"41,500",-,2,개인,개인,2025,매촌2길 60,-,중개거래,제주 제주시,-
61,제주특별자치도 제주시 조천읍 함덕리,Jan-52,3052,1,함덕해밀타운아파트,84.82,202507,30,"25,000",-,4,개인,법인,2018,신북로 460,-,중개거래,제주 제주시,25.07.30
62,제주특별자치도 제주시 삼양이동,Jan-42,2142,1,삼화다온펠리스,84.0874,202507,30,"38,000",-,8,개인,개인,2019,지석2길 3,-,중개거래,제주 제주시,-
63,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.69,202507,30,"37,000",-,4,개인,개인,1989,구남로 31,-,중개거래,제주 제주시,-
64,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.991,202507,29,"49,200",-,3,개인,개인,2017,대청로 34,-,중개거래,제주 서귀포시,-
65,제주특별자치도 제주시 연동,252-15,252,15,그랜드빌,20.58,202507,28,"6,000",-,8,개인,개인,2012,연동1길 39,-,중개거래,제주 제주시,-
66,제주특별자치도 서귀포시 중문동,2365,2365,0,상지타운(B동),84.41,202507,28,"26,700",-,2,개인,개인,2013,천제연로178번길 37,-,중개거래,제주 서귀포시,-
67,제주특별자치도 제주시 이도이동,324-21,324,21,동인미노스빌,166.61,202507,27,"38,500",-,1,개인,개인,2002,가령골길 47,-,중개거래,제주 제주시,-
68,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.97,202507,26,"40,200",-,2,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,-
69,제주특별자치도 제주시 오라이동,1373-1,1373,1,회성푸르니3차,84.883,202507,26,"39,500",-,7,개인,개인,2013,연사길 60,-,중개거래,제주 제주시,-
70,제주특별자치도 서귀포시 서홍동,Jan-04,2004,1,서홍반석타운,35.94,202507,26,"9,000",가,4,개인,개인,2000,현청로 41-14,-,중개거래,제주 서귀포시,25.08.14
71,제주특별자치도 제주시 노형동,Feb-85,2585,2,노형이-편한세상,110.63,202507,26,"88,500",-,10,개인,법인,2005,수덕로 78,-,중개거래,제주 제주시,-
72,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,84.9921,202507,25,"48,000",-,7,개인,개인,2017,대청로 34,-,중개거래,제주 서귀포시,-
73,제주특별자치도 제주시 연동,276-11,276,11,연동하늘그린,84.94,202507,25,"40,500",-,2,개인,개인,2012,신광로 105,-,직거래,-,-
74,제주특별자치도 제주시 연동,May-51,1951,5,정한맨션(C동),69.67,202507,25,"13,500",-,2,개인,개인,1992,남녕로8길 7,-,직거래,-,-
75,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202507,25,"40,000",-,11,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,-
76,제주특별자치도 제주시 애월읍 하귀1리,167,167,0,제주하귀휴먼시아1단지,84.84,202507,25,"45,200",-,9,개인,개인,2010,하귀9길 45,-,중개거래,제주 제주시,-
77,제주특별자치도 서귀포시 호근동,2161,2161,0,호근동코아루오션뷰,84.8239,202507,25,"29,000",-,2,개인,개인,2017,호근북로 10,-,중개거래,제주 서귀포시,-
78,제주특별자치도 서귀포시 동홍동,1674,1674,0,주공5차(동홍5차),49.87,202507,25,"17,500",-,4,개인,개인,1999,중산간동로 8002,-,중개거래,제주 서귀포시,-
79,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202507,25,"40,000",-,11,개인,개인,2001,우평로 318,20250729,중개거래,제주 제주시,-
80,제주특별자치도 제주시 삼도이동,602-1,602,1,아이린5차,84.72,202507,25,"41,200",-,10,개인,개인,2018,전농로9길 27,-,중개거래,제주 제주시,-
81,제주특별자치도 제주시 연동,Jun-25,2325,6,타워프로빌,138.14,202507,24,"53,600",-,15,개인,개인,2010,도령로 95,-,중개거래,제주 제주시,25.08.08
82,제주특별자치도 서귀포시 동홍동,1369,1369,0,동홍동센트레빌,84.9757,202507,23,"45,800",-,6,개인,개인,2021,중앙로182번길 40,-,중개거래,제주 서귀포시,-
83,제주특별자치도 제주시 도련일동,1911,1911,0,제주삼화사랑으로부영6차,84.3616,202507,23,"57,000",603,4,법인,개인,2013,화삼로 107,-,중개거래,제주 제주시,25.07.25
84,제주특별자치도 제주시 이도이동,777,777,0,주공2차,39.72,202507,23,"36,800",-,4,개인,개인,1988,구남로 43,-,중개거래,제주 제주시,-
85,제주특별자치도 제주시 연동,276-11,276,11,연동하늘그린,84.86,202507,22,"41,000",-,8,개인,개인,2012,신광로 105,-,중개거래,제주 제주시,-
86,제주특별자치도 제주시 연동,Jun-25,2325,6,타워프로빌,141.66,202507,22,"52,500",-,5,개인,개인,2010,도령로 95,-,중개거래,제주 제주시,-
87,제주특별자치도 서귀포시 대정읍 상모리,Jan-48,4148,1,한빛테크,58.944,202507,22,"9,800",-,3,개인,개인,2000,비행장로55번길 16,-,직거래,-,25.08.08
88,제주특별자치도 제주시 삼양이동,Mar-43,2143,3,트리폴리움,84.458,202507,22,"40,500",-,8,개인,개인,2024,일주동로 330,-,중개거래,제주 제주시,-
89,제주특별자치도 제주시 삼양이동,Mar-43,2143,3,트리폴리움,84.458,202507,22,"40,500",-,8,개인,개인,2024,일주동로 330,20250724,중개거래,제주 제주시,-
90,제주특별자치도 제주시 도련일동,1911,1911,0,제주삼화사랑으로부영6차,84.3616,202507,22,"52,800",-,5,개인,개인,2013,화삼로 107,-,중개거래,제주 제주시,-
91,제주특별자치도 제주시 도남동,913-1,913,1,송화,101.15,202507,21,"23,600",-,2,개인,개인,2001,서사로23길 52,-,직거래,-,-
92,제주특별자치도 제주시 용담이동,619,619,0,용두암현대3,84.75,202507,21,"22,000",2동,1,개인,개인,1992,성화로6길 46,-,직거래,-,25.08.07
93,제주특별자치도 제주시 노형동,1282-2,1282,2,노형삼다,60,202507,21,"20,500",-,6,개인,개인,1995,수덕3길 7,-,중개거래,제주 제주시,-
94,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.56,202507,21,"49,000",-,8,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,-
95,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202507,21,"62,000",-,7,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,-
96,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,202507,21,"8,400",-,5,개인,개인,2018,연동8길 28,20250730,중개거래,제주 제주시,-
97,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,202507,21,"8,400",-,5,개인,개인,2018,연동8길 28,-,중개거래,제주 제주시,-
98,제주특별자치도 제주시 노형동,Jan-83,2583,1,노형뜨란채,84.09,202507,19,"54,500",-,1,개인,개인,2006,수덕로 44,-,중개거래,제주 제주시,-
99,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,46.59,202507,19,"22,000",-,11,개인,개인,2019,우정로15길 48,-,중개거래,제주 제주시,-
100,제주특별자치도 제주시 연동,Dec-03,2303,12,제일(나동),73.78,202507,19,"14,950",-,2,개인,개인,1991,도령북길 7,-,중개거래,제주 제주시,-
101,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202507,18,"41,900",-,11,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,-
102,제주특별자치도 제주시 일도이동,378-7,378,7,청풍아트빌,33.78,202507,18,"9,500",-,4,개인,개인,2004,고마로 94,-,중개거래,제주 제주시,-
103,제주특별자치도 서귀포시 강정동,195,195,0,서귀포강정지구3블럭중흥에스-클래스,84.9297,202507,18,"51,000",-,6,개인,개인,2016,대청로 12,-,중개거래,제주 서귀포시,-
104,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2,202507,18,"5,800",-,9,개인,개인,2015,태평로 509,-,중개거래,제주 서귀포시,-
105,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.69,202507,18,"13,500",-,3,개인,개인,1988,동홍중앙로 10,-,중개거래,제주 서귀포시,-
106,제주특별자치도 서귀포시 동홍동,147,147,0,주공1,39.69,202507,18,"13,500",-,3,개인,개인,1988,동홍중앙로 10,20250811,직거래,-,-
107,제주특별자치도 제주시 화북일동,Mar-33,1933,3,동아,74.05,202507,18,"11,000",-,1,개인,개인,1990,진남로4길 30-3,-,중개거래,제주 제주시,25.07.29
108,제주특별자치도 제주시 도남동,78,78,0,영산홍,59.94,202507,18,"19,000",가,3,개인,개인,1992,도남로17길 32,-,직거래,-,25.08.04
109,제주특별자치도 서귀포시 중문동,1726,1726,0,e편한세상중문,79.004,202507,18,"39,700",-,5,개인,개인,2021,일주서로731번길 10,-,중개거래,제주 서귀포시,-
110,제주특별자치도 서귀포시 남원읍 남원리,1323-2,1323,2,남원에덴아파트,40,202507,18,"8,000",남원에덴아파트 101,4,개인,개인,1996,남원광지로 5,-,중개거래,제주 서귀포시,25.07.29
111,제주특별자치도 제주시 연동,280-15,280,15,삼무파크빌,84.24,202507,17,"25,000",-,9,개인,개인,2007,도령로 128,-,직거래,-,25.07.24
112,제주특별자치도 제주시 연동,Apr-52,1952,4,동남,67.32,202507,17,"20,400",101,5,개인,개인,1991,남녕로 46,-,직거래,-,25.07.18
113,제주특별자치도 제주시 연동,273-43,273,43,제주연동리슈빌디에스,27.2323,202507,17,"12,300",-,7,개인,개인,2018,노연로 103,-,직거래,-,-
114,제주특별자치도 서귀포시 동홍동,1369,1369,0,동홍동센트레빌,84.9196,202507,17,"46,650",-,5,개인,개인,2021,중앙로182번길 40,-,중개거래,제주 서귀포시,-
115,제주특별자치도 서귀포시 동홍동,1557-1,1557,1,센트럴팰리스,28.68,202507,17,"12,500",-,6,개인,개인,2018,중앙로 172,-,중개거래,제주 서귀포시,25.08.08
116,제주특별자치도 제주시 조천읍 함덕리,4168,4168,0,광명샤인빌,59.2517,202507,17,"22,700",-,5,개인,개인,2006,함덕30길 27,-,중개거래,제주 제주시,-
117,제주특별자치도 제주시 일도이동,113-1,113,1,일도수선화,49.06,202507,17,"21,000",-,3,개인,개인,1993,연삼로 560-1,-,중개거래,제주 제주시,-
118,제주특별자치도 제주시 이도이동,1956,1956,0,이도한일베라체,84.5,202507,17,"66,000",-,5,개인,개인,2011,신설로 55,-,중개거래,제주 제주시,-
119,제주특별자치도 제주시 아라일동,6142-13,6142,13,염광,46.32,202507,16,"19,800",8,3,개인,개인,1990,인다15길 5-6,-,중개거래,제주 제주시,25.08.13
120,제주특별자치도 제주시 조천읍 신촌리,1789-1,1789,1,라스위트,84.99,202507,16,"30,000",-,7,개인,개인,2017,신북로 86,-,중개거래,제주 제주시,-
121,제주특별자치도 서귀포시 대정읍 하모리,1221-1,1221,1,더그라벨아파트,56.75,202507,16,"18,000",-,4,개인,개인,2019,신영로 5,-,직거래,-,25.08.14
122,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202507,16,"31,000",-,1,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,-
123,제주특별자치도 제주시 조천읍 신촌리,1792-1,1792,1,에스디빌101동,84.42,202507,15,"31,000",-,7,개인,개인,2016,신북로 60,-,중개거래,제주 제주시,-
124,제주특별자치도 서귀포시 강정동,200,200,0,제주강정유승한내들퍼스트오션,110.9718,202507,15,"76,700",108동,3,개인,개인,2017,대청로 34,-,중개거래,제주 서귀포시,25.08.07
125,제주특별자치도 서귀포시 동홍동,539,539,0,네스트힐,71.13,202507,15,"23,500",102,3,개인,개인,2013,동홍로99번길 10,-,중개거래,제주 서귀포시,25.07.23
126,제주특별자치도 제주시 한림읍 동명리,1581-1,1581,1,제주한림코아루,84.9979,202507,15,"29,000",101동,3,개인,개인,2016,동명북2길 15,-,중개거래,제주 제주시,25.08.12
127,제주특별자치도 제주시 이도이동,777,777,0,주공2차,39.72,202507,15,"37,000",205,5,개인,개인,1988,구남로 43,-,중개거래,제주 제주시,25.08.05
128,제주특별자치도 제주시 노형동,Jan-85,2585,1,중흥에스클래스(미리내마을),120.9434,202507,15,"89,500",105,7,개인,개인,2006,광평동로 66,-,중개거래,제주 제주시,25.07.22
129,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,202507,15,"72,000",109,13,개인,개인,2012,아란9길 22,-,중개거래,제주 제주시,25.08.07
130,제주특별자치도 제주시 건입동,1036-1,1036,1,흥남한아름,81.2104,202507,14,"17,800",-,1,개인,개인,2003,동대1길 19,-,중개거래,제주 제주시,25.07.22
131,제주특별자치도 제주시 건입동,940-3,940,3,현대,84.18,202507,14,"37,000",-,4,개인,개인,1993,만덕로3길 26,-,중개거래,제주 제주시,-
132,제주특별자치도 서귀포시 동홍동,1507-2,1507,2,동방,77.92,202507,14,"18,400",가,2,개인,개인,1993,일주동로 8648-6,-,중개거래,제주 서귀포시,25.08.13
133,제주특별자치도 서귀포시 중문동,2068,2068,0,엘로이빌,73.58,202507,14,"20,000",-,5,개인,개인,2012,중문로26번길 14,-,중개거래,제주 서귀포시,25.08.01
134,제주특별자치도 제주시 일도이동,Jan-47,47,1,일도신천지,59.97,202507,13,"28,000",-,4,개인,개인,1993,천수로 72,-,중개거래,제주 제주시,-
135,제주특별자치도 제주시 외도일동,529-4,529,4,외도에이스아크로빌2차,84.81,202507,13,"32,000",-,6,개인,개인,2010,우정로7길 24,-,중개거래,제주 제주시,25.08.11
136,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,66.4409,202507,13,"44,000",-,5,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,-
137,제주특별자치도 제주시 건입동,1120,1120,0,청은환타지아,84,202507,13,"19,000",-,4,개인,개인,2002,동문로9길 3,-,중개거래,제주 제주시,25.07.29
138,제주특별자치도 제주시 노형동,754-4,754,4,부영2차,45.9078,202507,12,"35,500",-,9,개인,개인,2001,과원로 11,-,중개거래,제주 제주시,-
139,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,47.56,202507,12,"21,500",-,10,개인,개인,2019,우정로15길 48,-,중개거래,제주 제주시,-
140,제주특별자치도 제주시 화북이동,117,117,0,제주삼화엘에이치2단지,84.98,202507,12,"55,000",-,6,개인,개인,2014,화삼로 32,-,중개거래,제주 제주시,-
141,제주특별자치도 서귀포시 동홍동,157,157,0,동홍동코아루,60.9375,202507,12,"27,000",-,5,개인,개인,2013,일주동로 8565,-,중개거래,제주 서귀포시,-
142,제주특별자치도 서귀포시 동홍동,179,179,0,제이원타워,15.2,202507,11,"5,150",-,6,개인,개인,2015,태평로 509,-,중개거래,제주 서귀포시,-
143,제주특별자치도 제주시 화북이동,116,116,0,제주삼화사랑으로부영2차,84.3616,202507,11,"55,000",208,10,개인,개인,2013,화삼로 12,-,직거래,-,25.07.30
144,제주특별자치도 서귀포시 중문동,Feb-99,1999,2,민우중문,84.54,202507,11,"10,500",-,4,개인,개인,1993,천제연로213번길 14-3,-,중개거래,제주 서귀포시,-
145,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,133.2801,202507,10,"100,500",-,9,개인,개인,2012,아란9길 22,-,중개거래,제주 제주시,-
146,제주특별자치도 서귀포시 서홍동,1597-1,1597,1,지산오차드힐,137.5404,202507,10,"43,500",-,5,개인,개인,2008,홍중로 97,20250714,중개거래,제주 서귀포시,-
147,제주특별자치도 서귀포시 서홍동,1597-1,1597,1,지산오차드힐,137.5404,202507,10,"43,500",-,5,개인,개인,2008,홍중로 97,-,중개거래,제주 서귀포시,-
148,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,84.991,202507,10,"72,000",-,1,개인,기타,2001,국기로 14,-,중개거래,제주 제주시,-
149,제주특별자치도 제주시 아라일동,6088,6088,0,아라스위첸,84.9767,202507,10,"72,500",-,9,개인,개인,2012,아란9길 22,-,중개거래,제주 제주시,-
150,제주특별자치도 제주시 외도일동,454-2,454,2,대원상록수7차,84.66,202507,9,"26,300",-,6,개인,개인,2010,우령서로 27,-,중개거래,제주 제주시,-
151,제주특별자치도 제주시 연동,268-6,268,6,도원아미스,84.69,202507,9,"31,700",-,7,개인,개인,2004,연동6길 29,-,중개거래,제주 제주시,25.07.25
152,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202507,9,"43,800",부영아파트 209,3,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,25.08.07
153,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,42.8039,202507,9,"19,300",-,5,개인,개인,2018,신대로8길 34,20250723,중개거래,제주 제주시,-
154,제주특별자치도 제주시 외도일동,529-1,529,1,해밀마루,47.56,202507,9,"21,000",-,8,개인,개인,2019,우정로15길 48,-,중개거래,제주 제주시,-
155,제주특별자치도 제주시 삼양이동,Feb-35,2135,2,삼양더힐링빌,30.425,202507,9,"17,800",-,9,개인,개인,2016,설촌로2길 30,-,중개거래,제주 제주시,25.08.08
156,제주특별자치도 제주시 화북일동,12월 01일,12,1,화북주공4단지,49.5,202507,9,"24,800",-,4,개인,법인,1998,동화로1길 10,-,중개거래,제주 제주시,-
157,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,42.8039,202507,9,"19,300",-,5,개인,개인,2018,신대로8길 34,-,중개거래,제주 제주시,25.07.31
158,제주특별자치도 서귀포시 중문동,1789,1789,0,중문푸른마을,59.99,202507,9,"23,200",107,3,개인,개인,2003,천제연로 239,-,중개거래,제주 서귀포시,25.07.21
